,AML-GZMB CD8 T ,AML-GZMK CD8 T ,AML-MAIT,AML-NK,AML-Naïve CD4 T ,AML-Naïve CD8 T ,AML-T reg,Effector memory CD8 T,GZMB CD8 T ,GZMB DN T,GZMB NK,GZMK CD8 T ,GZMK NK,MAIT,Naïve CD4 T,Naïve CD8 T ,T reg
3017,0.7383077,0.20788334,0.3952505,1.2890643,0.4793813,0.41925192,0.3959167,0.20200856,1.2210144,0.6371824,1.5944371,0.73798525,0.32849005,0.964431,1.3965075,0.64078504,0.02753357
3018,0.17541718,1.0213029,0.3580625,0.45605987,0.20412883,0.52252287,1.3767115,1.0714802,1.35997,0.041598126,0.5435802,0.6066049,1.3806334,0.7503371,1.3545096,0.57858473,0.13985163
3019,2.0687995,0.5414018,1.1246548,0.8193557,0.6323628,0.32743946,0.3842958,0.43769723,1.3858715,1.0547662,5.8999476,0.5803754,0.24330913,0.72071415,1.302057,0.46912906,0.16861084
3020,0.26280338,0.2814943,0.50931823,0.22282992,0.16013618,0.13174403,1.5072412,0.1560318,0.1233974,-0.09770051,5.2908206,0.58844507,0.49335134,0.64599115,-0.40353295,1.2926,0.14903754
3021,0.36568263,0.6204932,0.38504452,0.2629962,0.28491187,0.73468935,0.2828506,0.8455462,0.09860426,0.27992994,5.136741,0.5416112,0.15035059,0.6531618,1.489007,0.10224559,0.26371393
3022,0.11782748,0.724856,1.4538503,0.4926441,0.28759706,0.33369353,0.57920134,0.27527145,0.22761683,0.17501034,0.42964655,0.5207131,2.7089055,0.6575723,1.4206047,0.10877837,0.81280154
3023,0.7289466,1.117599,0.833586,0.7408694,0.815599,0.3407388,0.25057113,0.6593209,0.40515915,0.40551826,0.16519922,0.15075608,0.298588,0.5218369,0.97733444,0.12858519,0.13130496
3024,0.23957482,0.3446971,0.74008113,0.2941127,0.35043526,0.43663794,0.49130213,0.39524305,0.29192716,2.0835054,0.2726783,0.29957673,0.41224617,0.4974443,0.80914974,0.37203747,0.23623079
3025,0.43244776,0.5622394,0.51399595,1.0663178,0.41091335,0.23664738,0.33830932,0.49675155,0.04000109,0.52482116,0.14594053,0.02422618,0.40643364,0.48398998,1.3976344,0.19696425,0.78836113
3026,0.61774313,0.2555881,1.020884,1.0342728,0.39576358,0.592899,0.21047527,0.17388585,0.23578401,2.1317427,0.38990748,0.18580092,0.17339626,0.45462114,-0.0335533,2.1592326,0.48090792
3027,0.67658937,0.18801387,0.23189415,0.6706205,0.56426924,0.19375005,0.87935525,0.5487253,0.14054856,1.6105599,0.17726791,-0.24431628,0.355095,0.38553822,1.4696548,0.41037524,0.23753351
3028,0.14900258,0.605856,0.6237839,0.56512946,0.7956374,0.24407482,0.14632565,0.1670117,1.1312147,1.6891129,0.2346607,0.13757206,0.6358712,0.37953103,-0.6539185,0.19718312,1.0131028
3029,0.20139228,0.10317021,0.2093852,0.28878617,0.26006305,0.8454691,0.18561855,0.47625303,0.55347157,0.07970587,2.4872766,-0.18036944,0.4314742,-0.5096283,1.3243902,0.3120344,0.7291387
3030,1.4264065,0.29283416,0.31237152,0.52950895,0.33393726,0.3281834,0.29002887,0.26787084,0.03417079,1.4779142,1.9756758,0.11752095,0.61293435,-0.92087525,1.4787679,0.2505338,0.19887617
3031,0.37057552,0.19279398,0.6595346,1.7969989,0.19159034,0.6958283,0.31223953,0.40278578,1.2774962,0.97132885,0.2946113,-0.078029536,0.35999772,-0.8259932,1.2067878,3.484724,0.49942297
3032,1.0188068,1.3671099,0.30990943,0.31514743,0.6500155,0.9847583,0.27886945,0.20637795,0.46351042,0.8659644,0.17913486,0.35945028,0.3340392,0.17265002,-0.0036967453,3.140416,0.4076282
3033,0.7013257,0.84702325,0.43837693,0.97412133,0.34059817,0.23231263,0.21096122,0.4874372,1.1157553,0.81744325,0.20227441,-1.4559051,0.5110303,0.38005367,1.465008,0.10148493,1.537627
3034,0.48938385,0.10023987,0.39900914,0.26392055,0.54062724,0.6169227,0.29216135,0.7054744,1.2681018,0.16017756,1.3562223,0.44131744,1.7416518,0.25145775,1.1223153,0.31958726,0.09819919
3035,0.590394,0.42537257,1.2892224,0.5199688,0.7427591,0.15892398,0.24249929,0.5648467,-0.0060831867,0.14040093,0.5737615,0.06692803,0.21705449,0.18275158,1.3182334,0.8866874,1.5011574
3036,0.36772746,0.6608159,0.2628507,0.23442985,0.34617025,0.5710259,0.3692615,0.8353973,0.8827835,0.61190283,0.40904945,0.15157819,0.15711668,0.15725827,1.2325544,0.26580265,0.0722169
3037,0.24291772,0.6482173,0.2435928,0.7340996,0.30284378,0.9095188,0.21871059,0.5842122,0.11339934,0.16543287,1.1372626,0.06960614,0.27863577,0.2550139,0.54799896,0.15852842,0.03889276
3038,1.1222459,1.2052264,0.29708982,0.47941437,0.42339113,0.51825184,0.43482736,0.7423237,0.80390763,0.6108381,1.7536337,0.39608452,1.3898692,0.15214154,1.1491412,0.82040304,2.4282088
3039,0.23124918,1.1002097,0.58470684,0.2467252,0.5132659,0.23544925,0.2972756,0.60229254,0.11873918,0.22760887,0.20724955,0.9664244,1.308233,0.4043422,1.1956038,0.77474445,2.2776086
3040,0.60461116,0.6330981,0.22637479,0.7738552,0.15421192,1.0614874,0.2568628,0.16971768,0.61357445,0.11343857,0.9196349,0.5073792,0.32320878,0.37515622,1.1353142,0.23773003,0.16995308
3041,0.4797281,0.15234543,0.5748079,0.17023593,0.37526357,0.5531591,0.22079644,3.7881703,0.48754424,0.45584172,1.42694,0.17100763,0.45898506,0.38535142,1.2010975,0.19774677,0.30792657
3042,0.59055555,0.14165294,0.4595121,0.323238,0.28342742,0.5121771,0.70984817,0.17349721,0.96357834,0.34871137,0.24647702,0.09986139,0.7894019,-0.005258411,0.26206142,0.2349523,2.0321915
3043,0.26709569,0.12951879,0.2891183,0.48110256,1.8336718,1.2866056,0.70415425,0.69748664,0.026829274,0.20087443,0.13952258,0.250527,0.21128213,0.24246456,0.69054335,0.16070154,0.1361859
3044,0.3425103,0.3899175,1.1958538,0.6967115,0.22926068,0.5484564,0.32888415,0.43171766,-0.008006276,0.27514574,0.16865744,0.20146033,0.4715863,0.09543958,0.3092778,0.29637632,0.24889907
3045,0.68980736,0.5875261,0.610418,0.5757442,0.8122207,0.42577863,0.33442202,0.33316442,0.34954545,0.16330662,0.37748915,0.35611525,0.6456961,0.12765644,1.4099454,0.3526422,0.14837536
3046,0.30724293,0.43931684,1.257717,0.8820215,0.22492403,0.7860231,0.7705149,0.3079286,0.2389152,0.088742584,0.095340304,0.5905449,0.27464727,0.7343683,1.1353422,0.92311174,0.87641084
3047,0.43026218,0.4115529,0.53772396,0.16611706,1.6005503,0.9692402,0.5268901,0.5201344,3.0476923,-0.38673872,0.1023668,0.37845936,0.16652007,0.6949338,0.1969204,0.3095769,0.73537284
3048,0.559486,0.14785941,0.68527216,0.66800636,0.2790235,0.41570908,0.5137324,1.2608551,2.0718937,1.6989428,0.30261484,-0.22222659,0.25768128,0.65122867,0.8611945,0.52725554,5.8184705
3049,0.408377,0.23891905,0.3898458,0.96721524,0.15951234,0.49281362,1.0284965,0.43535814,2.1223109,0.6157996,1.5399566,0.36084852,0.39761144,0.033958137,1.2666388,0.3282892,6.4926906
3050,0.09926513,0.21609403,0.45228568,0.38125166,0.5260285,0.36304742,0.27906224,0.36259457,1.9910086,1.760769,0.106704995,0.34032094,0.708813,0.6159247,1.290329,0.22243692,0.7329569
3051,2.089622,0.37211075,0.5531435,0.41867998,0.15166394,0.45245826,0.23529093,1.0501717,2.0184379,0.17340891,0.1376635,0.46475056,0.2948401,0.62255746,-0.05179069,0.08920328,0.45645627
3052,0.60060203,0.35630515,0.21298921,0.76713574,0.30180165,0.23131095,0.392622,0.16288269,1.5242962,1.5370796,0.07603307,0.38790336,0.20578417,0.25413007,1.4900794,0.89722335,1.2820883
3053,1.061153,0.2122565,0.35342568,0.38823527,0.63092715,0.26585272,0.15086672,0.2970796,1.6611137,1.7008702,4.0700955,0.17006473,0.6933492,0.51150995,1.2011181,0.106099926,0.37837964
3054,0.3879056,0.11163296,0.5469367,0.4350186,0.36495093,1.2631637,0.37584138,0.13710096,1.2318693,1.4974318,3.7973785,0.2519631,0.36353374,0.60063,1.1718357,0.43890268,0.6851727
3055,0.22406654,0.107027985,0.24530202,0.28870746,0.4536436,0.72371924,0.2613682,0.25907004,1.6582142,0.29670492,0.13136633,0.40979376,0.2622861,0.43177167,0.30041063,0.2059299,0.19603755
3056,0.11544684,0.16406845,0.28201926,1.5608673,0.37338468,1.676101,0.22053075,3.4050205,1.6414255,0.048372585,0.52170116,0.14786889,0.50349444,0.28252345,1.2438395,0.81422544,0.14783613
3057,0.23569901,0.18866311,0.86073875,0.5797683,0.5039439,0.23709545,0.2188458,0.54385227,0.41620627,1.1757754,0.39457634,-0.06576908,2.4407775,0.029343909,1.4011216,0.2906827,0.66919285
3058,1.0104829,0.39910355,0.8969262,0.7708017,0.58062655,0.5388681,0.680747,0.315873,0.25893682,1.0613185,0.2848877,-0.5134979,0.34580973,1.0176431,1.4662348,1.4126024,0.51219857
3059,0.11829293,0.65672946,0.23362282,0.1723058,0.25030094,0.3474809,0.6483849,0.56345254,0.11557726,1.1626315,1.3138866,0.7112218,0.18770099,1.5705988,1.1881028,0.092323,0.24456437
3060,2.0816417,0.172612,0.980789,0.6560131,0.28415668,1.168441,0.72010624,1.2621717,0.14213277,0.9685933,1.2517968,1.1674263,0.24067673,0.4370808,1.0035793,0.4813804,0.39339253
3061,0.37352103,0.26100582,0.40762985,0.17471963,0.16434841,0.45065245,0.27147081,0.21750668,1.3951707,1.14927,0.1669805,0.95095485,1.0851097,0.73942,1.4967816,0.48042455,0.2550497
3062,0.1502257,1.9820018,0.5539955,0.6932791,0.8519342,0.2844697,0.8767601,0.76794666,0.088393494,0.35919917,2.5924459,1.1943837,1.0969777,0.39214262,1.4037675,1.1200129,0.056137424
3063,0.7643413,0.17715819,0.6410463,0.45159784,0.5966657,0.9584833,0.23630375,0.2192812,0.13447563,0.060699888,2.3171144,1.0721276,0.3055476,0.8988871,-0.34684923,0.23078468,0.061417677
3064,0.5714355,0.273783,0.53835523,0.32435906,0.2577615,1.9259391,0.7166459,0.33006275,1.1891177,0.2875811,2.3188806,0.6992105,0.22241291,0.7687508,-0.046687104,0.6111148,1.346573
3065,0.9035119,0.15139161,0.86599195,0.6608223,0.13527825,0.7949733,0.19679096,0.11673856,0.14392442,-0.7648326,2.3726695,0.6795978,0.5309749,0.5271866,0.9302432,0.12368062,1.3510332
3066,0.2593031,0.2167805,0.59613025,0.4981355,0.280733,0.2916208,0.29915208,0.42811972,0.28736407,0.33797932,0.9241092,0.5825431,0.55367774,0.62721574,1.1671307,2.1094227,1.3259419
3067,0.29879904,0.609226,0.8027364,0.47231856,0.3328242,0.8474335,0.3846784,0.4302657,0.25575846,0.064796515,0.3295416,0.7047562,0.47228003,0.5938995,1.2760884,1.9778658,0.0946416
3068,0.30672017,0.11853096,0.26355144,0.703159,1.434275,0.15922505,0.24416654,0.49171,0.023186728,-0.1620249,1.155681,0.6089289,0.28751746,0.41611674,-0.33554196,1.8452227,0.047013737
3069,0.47631112,0.36294863,0.6527307,0.7752503,0.7437922,0.15351948,0.6207016,0.83960325,0.16847894,1.1142621,0.36998817,0.6476744,0.10599807,0.4887435,1.4324716,0.08088665,0.4401362
3070,0.8358427,0.18634911,0.34593332,0.27429917,0.20849587,0.36930603,0.2086096,0.8165822,0.08532124,0.0621978,0.7385985,0.6083897,0.42658854,-0.05991508,0.38360333,1.4062692,0.67624587
3071,0.18647574,0.092279896,0.45186746,0.36427695,0.58454514,0.47416916,0.58743304,0.6087276,1.031066,0.31851694,1.8541957,0.530745,0.4518701,0.23322628,0.42598748,0.13763352,1.9878594
3072,0.33247054,0.4359475,0.60327035,0.26127386,0.5159063,0.5972374,0.31703407,0.24221905,0.11750863,0.07415424,0.08300876,0.49175736,1.0063825,0.39822346,1.4459472,0.2928699,0.33574963
3073,0.47924262,1.2676668,0.24060597,0.62188923,0.6980361,0.94727856,0.4052486,1.0796741,0.1620077,0.9166637,0.44452497,0.5698028,0.24038957,0.19027577,1.2020677,0.14298302,0.37588888
3074,0.25719857,0.1264437,0.38587838,0.55987406,0.28282264,1.4803843,0.15945193,0.15548107,0.90142787,-0.016124459,1.342017,0.703576,0.44388318,-0.038000543,1.3847396,0.22160296,0.54207635
3075,1.2539406,0.2547497,0.2683825,0.50432724,0.6715379,0.40560263,0.6459758,0.8344492,0.1832363,0.06308564,0.13979179,0.26878744,0.87802225,-0.7067201,-0.8601849,0.17817722,0.039980814
3076,0.47182894,0.53496087,0.4269557,0.793631,0.12611726,0.73890376,0.5715374,0.41951942,0.20516907,0.035412025,0.9314461,0.14154094,0.14745738,-0.9461398,1.4300144,0.7144254,4.6997185
3077,1.6171639,0.18002845,1.0474672,0.18212986,0.3613028,0.3067844,0.24421667,0.3935157,0.78682977,1.9052352,0.2916106,0.3315057,0.2843613,-0.8596311,0.46648213,0.096408024,0.19001219
3078,0.12658598,0.29946446,0.3010537,0.5801114,0.62589204,0.35464036,0.50863135,0.5088175,0.3135777,0.021202896,0.16766727,-0.2699795,0.58332866,-0.9351034,0.6486749,3.6523542,0.69959044
3079,0.5247437,0.6410084,0.7477119,0.7715781,0.405064,0.23372613,0.33041334,0.19246592,-0.1568894,0.37533203,0.08976897,0.2588999,0.32247624,0.23776472,0.5735715,3.6120949,0.026244426
3080,0.54437,0.23877577,0.5204515,0.5539233,0.4038422,0.21117541,0.31560814,0.11513123,2.2594588,0.7428821,0.20972641,0.22503762,0.34232894,0.23965423,0.3043932,3.2825983,0.7235343
3081,0.41940227,0.32976916,1.7237709,0.5939873,0.10575918,0.48560753,0.22103214,0.44369313,0.6845135,1.8244652,0.3370614,0.21132797,0.6811982,0.63514185,0.6595351,3.2215781,0.9381502
3082,0.1888136,0.45959133,0.64292246,0.6125301,0.6046441,0.7319077,0.23935933,1.0223836,0.37749785,1.9177274,0.14122711,0.26912978,1.066583,0.016933814,0.47216517,2.8512375,0.096799575
3083,0.97146267,0.4874166,0.8133751,0.83067197,0.5952407,0.5520144,0.17212774,0.23800945,2.1963646,0.546559,0.21047878,-0.1984733,1.8255064,0.21387252,0.2275193,0.051156305,0.28611675
3084,0.13596576,0.13495684,0.60262454,0.313977,0.38641495,0.7620712,0.2423179,0.09951782,2.0401423,-0.3527395,0.8674863,0.067110084,0.28127775,0.0726427,0.3847304,0.46303704,0.22364525
3085,0.24892631,0.07982647,1.0972096,1.6509199,0.25959027,1.0769466,0.3177092,0.2954394,0.49662083,0.38392678,0.48919034,0.07334046,0.8944116,0.46233076,0.2230432,0.1710036,0.059620548
3086,0.20502347,0.33267206,0.24580307,0.44631168,2.517599,0.28320906,0.22352934,0.84990233,1.9793031,0.022518773,1.544064,0.0552501,0.14614019,0.50169206,0.14249162,0.83749366,0.34888008
3087,0.62369,0.5576295,0.7135934,0.41208082,0.8481464,0.19065647,0.24004748,0.11929363,1.5915715,0.01460882,0.09382368,-0.033495698,0.36630175,0.10881993,0.07800489,0.098313,0.137934
3088,0.41240153,0.920437,0.567796,0.429916,0.51358783,0.298162,0.18051447,0.28666016,1.760851,0.11467571,0.4956731,-0.18493733,0.36909622,0.36067095,0.32838115,0.67190176,0.4374212
3089,0.21715067,0.37378505,0.67521447,0.7721322,0.5921853,0.6332845,0.46467173,0.15569343,0.1965896,1.4002008,0.24162802,-0.051232792,0.4795513,0.29213113,0.9487662,0.15848036,0.049798295
3090,0.5184961,0.16502889,0.64350337,1.1166513,0.46130893,0.6194269,0.27052656,1.7512616,1.5676401,1.4059556,0.2643588,-0.03160116,0.7719334,0.45037937,1.6391183,1.1984059,0.91146314
3091,0.40748742,0.829751,0.45715147,0.46919227,0.2584912,0.5771547,0.42165524,0.10344074,1.3281254,0.035118893,0.88806874,-0.30291,1.6554624,0.39364013,1.1995046,0.2517004,1.4839828
3092,0.32294786,0.7782111,0.45598313,0.44327888,0.3757194,0.43259686,0.9251142,0.37375808,1.269681,-0.49078068,0.5589265,-0.60231626,0.531073,1.3722724,1.4743252,0.9728254,0.15071718
3093,0.19450706,1.7293957,0.54421735,0.24202278,0.28667313,1.2724473,0.17272772,0.36708224,1.3412867,1.1413728,0.33095446,0.5300208,0.45058936,0.9471077,0.85222197,0.91136354,0.027536191
3094,3.5829573,0.16173129,0.2628402,0.24688397,0.29211777,0.58727044,0.542768,0.2549133,1.3487377,-0.12134707,1.0672038,-0.92401,0.64789176,1.0893526,1.1769761,0.106679335,0.047888163
3095,0.46519372,0.42832464,0.8999061,0.583728,0.5005184,0.29616556,0.8866361,0.2863028,1.0747168,0.5387102,2.1919527,-1.486593,0.3735265,0.8210621,1.067059,0.059166245,1.4349422
3096,0.5244026,0.59929144,1.1582499,0.5933025,0.41364446,0.16296144,0.22790153,0.4252136,0.8256278,0.9372239,0.109840736,-1.5777512,0.93169624,0.22741133,0.88673234,1.112,0.58393264
3097,0.25142792,0.30360374,2.5813723,0.63983613,1.7731522,0.19935597,0.2703646,0.22773358,0.69902194,0.22950289,0.13663836,0.3284595,0.80277604,0.8469049,1.2056807,0.12344573,0.7938076
3098,0.52594644,0.1557406,0.2665179,0.6811781,0.98745126,0.30342337,0.36178964,0.16378601,0.6422799,0.20854802,0.41347528,0.19824465,0.5371781,0.9358682,1.0616105,0.99676067,0.29830152
3099,0.39741835,0.35009798,0.29576027,0.6829572,0.64448476,0.15983304,0.18798915,0.19271976,0.53311926,0.14798298,0.34676033,0.43121913,0.5669128,0.59155357,1.0092282,0.49035805,0.16601746
3100,0.8312837,0.1400669,0.2146363,0.6123084,0.31018293,0.7848947,0.91278017,0.7552764,0.1271444,0.13874398,0.24103916,0.15938869,0.68827564,0.3466683,1.4741279,0.1625554,1.1486082
3101,0.4944737,1.817292,0.92741436,0.5732215,0.3767883,0.18972346,0.23058172,0.8618548,0.21075493,0.5274463,0.63486326,0.1308999,0.21179439,0.24651235,1.2522938,0.30126193,0.0832462
3102,0.9758871,0.29810178,1.220967,0.33993098,0.7997023,0.9504982,0.16479522,1.0870905,1.2224468,0.4636955,0.28735664,0.48501188,0.36208022,0.49951348,0.78773886,0.04622126,0.18540414
3103,0.248298,0.15608545,1.3103688,1.0190021,0.50541747,0.72422624,0.5539234,0.56277674,0.09871542,0.013931792,0.34484053,0.38973528,0.74797875,0.6036323,1.2103505,1.4463415,0.12272006
3104,0.37823364,0.53198993,1.0508314,0.35485303,0.3222884,0.3862456,0.41596422,0.28791833,1.1758492,0.14590263,1.5212557,-0.019560136,1.9383895,0.44881105,1.4156425,0.15289165,0.11114162
3105,0.9020356,0.6375996,0.23234041,1.1590071,0.52884907,0.2241123,0.70316106,1.2431276,1.0455345,-0.0013199671,0.2595152,0.17195477,0.18998168,0.40136778,1.2286675,0.13534282,0.12662378
3106,0.43034548,0.27027708,0.19424006,0.5963078,0.15340638,0.8388883,0.21928754,0.12127903,0.080070354,0.5366984,0.18126945,0.14137033,0.5008736,0.18593642,1.4904431,0.23757713,0.13723484
3107,0.3661584,0.413194,0.39120787,1.8552592,0.9489757,0.16612887,0.16259333,0.4108303,0.10285339,0.1432837,0.11362628,0.07372767,0.20104827,0.257013,1.0216423,0.13327464,1.9618884
3108,0.2453424,0.12958843,0.55550194,1.005281,0.8551499,0.56320333,0.21780339,0.28397208,0.23111796,0.037212092,0.21963023,0.29767704,0.31414533,-0.14194484,0.9724813,0.703615,2.0461526
3109,0.22965534,0.34360158,0.85888904,0.43729684,0.27099603,0.94800335,0.6842724,0.4339717,0.14295538,-0.51644355,0.67901784,-0.09427932,1.0710129,-0.71615964,1.2870003,0.109330095,0.62671417
3110,0.3134604,0.09448063,0.5681288,0.18246871,0.49057874,0.51493424,0.3104614,0.50124305,0.87759846,0.8259634,0.2528133,0.15302822,0.14984092,-0.5653345,0.93439704,0.22050619,1.598669
3111,0.19281378,0.4889001,0.37165567,0.9691398,2.0855823,0.33128658,0.6811931,0.094700016,0.40890738,0.3006693,0.6770637,0.35722882,0.1734303,-0.92445844,1.351139,2.038006,0.95099306
3112,0.38726977,0.29713687,0.83839655,0.6270538,0.7964308,0.65971893,0.37948516,1.7901324,0.1370477,0.1536845,0.31013277,-0.095716774,0.5408742,-0.82733035,0.97635883,2.0104842,0.12326852
3113,0.4342099,1.0771092,0.31847313,0.40446123,0.33252782,0.26512247,0.8594912,0.26644933,0.16397217,0.26476392,0.15309718,0.14837563,0.23825313,-0.88108903,0.9307583,0.52561307,0.17483774
3114,0.2717551,0.5100424,0.9684078,0.30959415,0.42855558,0.16379394,0.71442825,0.97913134,0.13053931,-0.89421153,0.23554371,0.61599964,0.6542958,0.21320651,0.80320114,0.5167198,0.08710036
3115,1.0421475,0.21192901,0.61773175,0.9127863,0.3494125,0.18459612,0.22221969,0.1227288,0.60613847,0.18069169,0.7663811,-0.059421394,0.6162242,-0.0008178673,0.7292038,0.11361864,0.27162156
3116,0.91440964,0.6869852,0.31395778,0.7623284,0.1613963,0.22092368,0.4181474,0.1599097,0.09708791,0.049537893,0.15286256,0.22506301,0.89280593,0.22920197,0.812996,0.80224293,0.484848
3117,0.60935414,1.3533702,0.2467461,0.8994193,0.46235874,2.0410666,0.3052726,0.6003833,0.35111436,1.5523123,0.3351948,0.57882553,2.2173476,0.22392763,1.1007862,0.23385464,0.3178216
3118,0.19580771,0.15661356,0.29241428,0.18272856,1.2356381,0.8238478,0.20006764,0.7666059,0.3970356,0.5554246,3.2962275,0.12024316,0.22042659,0.29077917,0.26157758,0.21471253,0.019481072
3119,0.17370005,0.14128149,0.8674564,0.43204784,0.31047788,0.29297912,0.40474328,0.3294863,2.203218,1.5955065,0.020029878,0.4397992,0.4139715,0.29413348,0.79098064,2.9479978,1.2125683
3120,0.30366346,0.2032992,0.58322716,1.8902955,0.1933347,0.742768,0.12481608,0.18713287,1.9772338,1.5527159,0.83439904,0.540099,0.33795026,-0.21216865,0.87323487,2.9098785,4.339272
3121,1.0705125,0.31662726,1.0532609,0.62718254,0.49664053,0.31213844,0.63954127,0.19781747,2.1598654,1.5111964,0.28856957,0.3980622,0.25449756,0.6708688,1.2183001,2.9040563,0.29042232
3122,0.2841306,0.60999334,0.38316658,0.24520901,1.0655632,0.40881872,0.43713546,0.22706725,2.0802162,1.0732479,0.40342334,0.02035995,0.6710904,0.30112693,1.0471666,2.3285499,0.7636713
3123,0.27331585,0.41256413,0.5601452,1.9797878,0.3188622,0.155758,0.17391734,0.5122681,1.915583,1.3841352,2.3647754,-0.21745089,0.28970274,0.22375591,0.7361915,0.93253917,0.24692315
3124,0.63148993,0.39530772,0.3375612,0.3687118,0.17484915,0.18758589,0.17452848,0.20933193,2.000783,0.6476318,0.23580696,0.38584977,1.4310929,0.45165208,0.732388,0.15498602,0.23965761
3125,0.12655784,0.6808004,1.776538,0.6853591,0.4283592,0.40926185,0.49266317,1.2622095,1.0511628,0.06148015,1.9292811,0.25307813,0.646248,0.26780164,0.9528422,0.122926205,0.15599255
3126,0.26258382,0.41904894,1.4511471,0.22383581,0.618045,0.62475806,0.8446824,0.50336057,1.1042469,0.15549825,2.0232549,0.11621788,1.2164516,0.025538443,0.58062035,0.39444932,0.2929567
3127,0.40245193,0.14180277,0.3598932,0.2387336,0.24961074,0.566065,0.19004816,0.10699829,1.0070089,0.38517946,0.10844186,0.14669468,0.539977,0.3427586,0.7716817,0.87045026,0.30614853
3128,0.41733518,1.0610448,0.40247586,0.23916443,0.23194167,0.29693657,0.56862426,0.24761228,0.25431183,-0.271191,0.22088602,0.009237835,0.5239016,0.6635649,0.9380707,0.81293833,0.43237734
3129,0.11048318,1.5760903,0.24178718,0.7045111,0.6037477,0.2855539,0.17475583,0.49279234,0.13044718,0.47078216,0.4624214,0.023938142,0.17201233,0.75367224,0.65065664,0.28615928,0.08510452
3130,0.22439471,0.84746677,0.32360804,0.32536784,0.7478769,0.19034433,0.15351726,0.5325281,0.51695,0.9779451,0.72608525,0.17851952,0.119548835,0.859424,0.7045349,0.101295434,1.0552434
3131,0.12651616,1.134411,0.765468,0.43439505,0.42315793,0.4881295,0.48606884,0.37349215,-0.048850022,0.32590246,0.2785055,0.29716608,0.9148061,1.4164692,0.76809317,0.24456269,0.57786006
3132,0.14209814,1.7164448,0.64129436,0.26465645,1.5997282,0.29241148,0.39194092,0.46464026,0.23887725,0.3308746,0.1240367,0.9171475,0.62732863,1.3615668,1.0487696,0.38322186,0.11014286
3133,0.7022831,0.6524634,0.8271473,0.29898122,0.7737199,0.605512,0.13204959,1.3254216,0.15006897,0.26786795,0.8642041,0.90220606,0.5396375,1.1658936,0.7831688,0.29402378,0.091801085
3134,1.9962177,0.50192076,0.54512703,0.7035951,0.41275594,0.4391232,0.56690794,0.2272065,0.13438544,-0.03333161,0.3719987,0.66732496,1.2135022,1.0852596,0.6628451,1.0148846,0.7534726
3135,0.41188776,0.25201058,0.34545964,1.0543032,0.1583466,0.3106128,0.15333274,0.6507271,0.057287045,0.24284907,0.5829257,1.4301127,0.4522955,1.2728184,0.73403656,0.90184337,0.1458311
3136,0.3041043,0.1545442,0.3189571,0.18758641,0.35900238,0.23893833,0.34737265,0.2934312,0.45225435,0.03192875,0.7771521,0.99345505,0.91075265,0.92266786,0.5859559,0.17638153,0.14247271
3137,0.17215581,1.1181047,0.5137848,0.36239803,1.023598,0.20178428,0.99586993,0.732616,1.0274601,0.08560407,0.56425834,0.62498605,0.9494014,0.92554253,0.4124694,0.52829564,0.06486914
3138,0.10816143,0.33611983,0.7892766,0.5331713,0.4851908,0.2893812,0.2910829,0.23257324,0.15366583,1.756867,0.19276325,0.51308084,0.9151086,0.76011723,0.7371005,0.09951771,0.19023119
3139,0.29474333,0.8178783,0.46843752,0.70183873,0.9971554,0.60562044,0.4806768,0.20978965,0.11459142,1.5973104,0.08203572,0.631672,0.2603742,0.85435194,0.6708339,0.3387041,0.17549007
3140,1.0012567,0.6026219,0.3884696,0.9154747,0.39120826,0.15526251,0.31202278,0.24423942,-0.20924498,0.11854602,0.65169525,0.5693764,0.23157102,0.8990936,0.8776499,0.5410439,0.14301369
3141,0.23495013,0.1738325,0.35642833,1.1728252,0.11007527,0.6709762,0.604921,0.38955122,0.36578697,0.2449776,0.52785546,0.67746246,0.96014905,0.8080266,0.74757034,0.4802495,0.17226967
3142,0.39337513,0.4001479,1.9277859,0.84708875,0.3651076,1.3126444,0.14071606,0.4286856,0.038989924,0.17537756,0.34162328,0.56860423,1.6618668,0.62247914,0.8170947,1.1897773,1.3208371
3143,1.0137588,0.5777814,0.5524857,0.25101385,0.29699063,0.2573379,0.25386706,0.735528,0.44437134,0.6475668,0.22482538,-0.34481844,0.8349693,0.4588236,0.66299415,0.19906634,0.3175896
3144,0.112486534,0.6084508,0.54582065,0.44287264,0.55026084,0.32027665,0.27242976,0.20658265,0.41084397,1.5779266,0.9203468,0.327434,0.8145561,0.48887283,0.1696607,0.07751225,0.5386088
3145,0.09819587,0.43885446,0.6524399,1.1970747,0.3502284,0.7534773,0.46526483,1.1194748,0.53379893,0.33795446,0.57863015,0.22681904,0.5982233,0.28611407,0.5040755,0.16533703,0.18986776
3146,1.1607931,3.2834256,0.47864878,0.3020842,1.5483207,0.6821616,0.61667216,0.39268315,0.8823986,0.3553404,0.122775435,0.032055598,0.49011704,0.19309308,0.4386396,0.97341114,0.11244462
3147,0.42575034,0.0824457,0.4742139,0.8121728,0.40643874,0.52212965,0.62102157,0.116450295,0.18679081,1.0536455,0.26906165,0.2732629,0.628297,0.2858805,0.4723069,0.1970633,0.09669638
3148,0.54737157,0.8203418,0.33876103,0.51784396,0.260165,0.8550491,0.31141946,0.120783955,0.6522094,0.014834877,1.2108912,0.40221316,1.9430238,0.19809414,0.34189022,0.14127035,0.29589805
