"","normalized_mcc","f1","thresholds","Factor"
"219",NA,0.462060070020269,0,"WASF2"
"220",NA,NA,Inf,"IFI6"
"221",0.502024971899529,0.299931448848744,1,"IFI6"
"222",NA,0.462060070020269,0,"IFI6"
"223",NA,NA,Inf,"RPA2"
"224",0.512258080119421,0.299194915254237,1,"RPA2"
"225",NA,0.462060070020269,0,"RPA2"
"226",NA,NA,Inf,"DNAJC8"
"227",0.524323848767265,0.365523481716729,1,"DNAJC8"
"228",NA,0.462060070020269,0,"DNAJC8"
"229",NA,NA,Inf,"ATP5IF1"
"230",0.508361733960451,0.388070268595956,1,"ATP5IF1"
"231",NA,0.462060070020269,0,"ATP5IF1"
"232",NA,NA,Inf,"PHACTR4"
"233",0.507240945761815,0.246762363535136,1,"PHACTR4"
"234",NA,0.462060070020269,0,"PHACTR4"
"235",NA,NA,Inf,"SNHG3"
"236",0.49372754476237,0.324954255564833,1,"SNHG3"
"237",NA,0.462060070020269,0,"SNHG3"
"238",NA,NA,Inf,"SNHG12"
"239",0.502990165521201,0.298955666626031,1,"SNHG12"
"240",NA,0.462060070020269,0,"SNHG12"
"241",NA,NA,Inf,"TAF12"
"242",0.507273719734501,0.26432570678095,1,"TAF12"
"243",NA,0.462060070020269,0,"TAF12"
"244",NA,NA,Inf,"YTHDF2"
"245",0.525770373892407,0.370280744208884,1,"YTHDF2"
"246",NA,0.462060070020269,0,"YTHDF2"
"247",NA,NA,Inf,"EPB41"
"248",0.490090028726969,0.293661615177841,1,"EPB41"
"249",NA,0.462060070020269,0,"EPB41"
"250",NA,NA,Inf,"SRSF4"
"251",0.526128502654324,0.373801031891686,1,"SRSF4"
"252",NA,0.462060070020269,0,"SRSF4"
"253",NA,NA,Inf,"LAPTM5"
"254",0.514139201826208,0.4036151373301,1,"LAPTM5"
"255",NA,0.462060070020269,0,"LAPTM5"
"256",NA,NA,Inf,"PUM1"
"257",0.52230770239988,0.343292146436632,1,"PUM1"
"258",NA,0.462060070020269,0,"PUM1"
"259",NA,NA,Inf,"SNRNP40"
"260",0.511849228247248,0.29457963177546,1,"SNRNP40"
"261",NA,0.462060070020269,0,"SNRNP40"
"262",NA,NA,Inf,"ZCCHC17"
"263",0.507008744258243,0.243540634835436,1,"ZCCHC17"
"264",NA,0.462060070020269,0,"ZCCHC17"
"265",NA,NA,Inf,"PEF1"
"266",0.525002753532157,0.315027544091899,1,"PEF1"
"267",NA,0.462060070020269,0,"PEF1"
"268",NA,NA,Inf,"PTP4A2"
