"subtype","n","LS","mean_pct","pval","fdr","neglog10fdr"
"KMT2A(MLL)",266,"LS_17",0.884550044161551,0.767549781215916,1,0
"KMT2A(MLL)",266,"LS_18",1.92191102336087,1.02606834593366e-21,6.2846686188437e-20,19.2017176170714
"KMT2A(MLL)",266,"LS_19",0.880435548887091,0.999999999446198,1,0
"KMT2A(MLL)",266,"LS_20",2.22308811315674,1.61541601434276e-06,2.82697802509983e-05,4.54867756739126
"KMT2A(MLL)",266,"LS_21",13.8005111297241,7.41835390891743e-45,3.63499341536954e-42,41.4394963715096
"KMT2A(MLL)",266,"LS_22",2.60681996986799,0.0294756045656385,0.130117533668134,0.885664177210589
"KMT2A(MLL)",266,"LS_23",0.237207093285313,0.999999994581185,1,0
"KMT2A(MLL)",266,"LS_24",2.43421425871337,0.741520090027746,1,0
"KMT2A(MLL)",266,"LS_25",0.117661317138943,0.999991351391927,1,0
"KMT2A(MLL)",266,"LS_26",2.24655241405203,0.121437749524471,0.367311711524635,0.434965224201843
"KMT2A(MLL)",266,"LS_27",0.592396400582095,0.75482321898919,1,0
"KMT2A(MLL)",266,"LS_28",0.977593672899684,0.999999999998773,1,0
"KMT2A(MLL)",266,"LS_29",2.93949544499376,0.000840156724218376,0.00697757279435601,2.15629562398699
"KMT2A(MLL)",266,"LS_30",2.95345867014951,0.0147437504277124,0.0776821259094527,1.10967889769698
"KMT2A(MLL)",266,"LS_31",1.44990168508575,1.14211284747773e-05,0.000164598616254143,3.78357382013053
"KMT2A(MLL)",266,"LS_32",0.82664901086785,0.69396914511635,1,0
"KMT2A(MLL)",266,"LS_33",1.10837294901846,1,1,0
"KMT2A(MLL)",266,"LS_34",0.462717273365522,1,1,0
"KMT2A(MLL)",266,"LS_35",1.09995119935086,0.997442717375544,1,0
"KMT2A(MLL)",266,"LS_36",1.84695675453095,0.999999997374486,1,0
"KMT2A(MLL)",266,"LS_37",0.90286527791934,0.999999794457754,1,0
"KMT2A(MLL)",266,"LS_38",0.766599501595304,0.00569505420930222,0.0348822070319761,1.45739604462579
"KMT2A(MLL)",266,"LS_39",1.63997292947126,0.982321884377482,1,0
"KMT2A(MLL)",266,"LS_40",2.21470237783939,0.999133272191259,1,0
"KMT2A(MLL)",266,"LS_41",2.88762200141385,2.93229723432388e-27,2.8736512896374e-25,24.5415659335485
"KMT2A(MLL)",266,"LS_42",1.41349647504295,0.773733958287587,1,0
"KMT2A(MLL)",266,"LS_43",2.13493778473139,0.999996452380447,1,0
"KMT2A(MLL)",266,"LS_44",0.403754250583519,0.999999986505498,1,0
"KMT2A(MLL)",266,"LS_45",2.74189094187802,0.828124164215077,1,0
"KMT2A(MLL)",266,"LS_46",0.977525087356787,0.905908651081449,1,0
"KMT2A(MLL)",266,"LS_47",1.0562731823872,0.292264160566832,0.738192982874987,0.131830087443201
"KMT2A(MLL)",266,"LS_48",2.08741067425875,1.0080216516591e-12,3.79946622548428e-11,10.4202774117015
"KMT2A(MLL)",266,"LS_49",2.71915869893172,0.052670172849243,0.188800622045749,0.723996579155581
"NUP98-r",27,"LS_1",3.1060606890544,0.962049921733883,1,0
"NUP98-r",27,"LS_2",1.4958207611448,0.395879123328742,0.910707842399452,0.0406209235579636
"NUP98-r",27,"LS_3",4.5096991057523,0.0363485262731822,0.15259844196193,0.816449900527867
"NUP98-r",27,"LS_4",1.06659434021615,0.0510696859096307,0.186747358923277,0.728745531483959
"NUP98-r",27,"LS_5",2.60536343519806,0.594329723094943,1,0
"NUP98-r",27,"LS_6",2.73956031207581,0.461697016080616,0.992243587190798,0.00338169923022167
"NUP98-r",27,"LS_7",0.523576346855545,0.336358706670413,0.83240285994193,0.079666436323379
"NUP98-r",27,"LS_8",1.73924801190383,0.969023662149042,1,0
"NUP98-r",27,"LS_9",0.366918757433072,0.565504258967469,1,0
"NUP98-r",27,"LS_10",0.426950104528085,0.279805081823813,0.717824555464233,0.143981689329316
"NUP98-r",27,"LS_11",0.916385291381434,0.997489753614065,1,0
"NUP98-r",27,"LS_12",0.108246185049533,0.734652792390053,1,0
"NUP98-r",27,"LS_13",2.10319617510877,0.250691184268877,0.660423012321236,0.180177802232374
"NUP98-r",27,"LS_14",3.19825492677436,0.145897448316884,0.418159721124563,0.3786578025461
"NUP98-r",27,"LS_15",0.885412128179196,0.667032721692455,1,0
"NUP98-r",27,"LS_16",0.884619628464691,0.68475529654269,1,0
"NUP98-r",27,"LS_17",0.597550650290779,0.686178657544267,1,0
"NUP98-r",27,"LS_18",0.940740561950025,0.346087104268695,0.840330623157018,0.0755498096975402
"NUP98-r",27,"LS_19",2.09588255624441,0.135956346074583,0.406211034003327,0.391248283930536
"NUP98-r",27,"LS_20",3.87622086426764,0.0509238028594638,0.186747358923277,0.728745531483959
"NUP98-r",27,"LS_21",4.33795788931544,0.984138413143886,1,0
"NUP98-r",27,"LS_22",2.49122602982652,0.552684567829533,1,0
"NUP98-r",27,"LS_23",0.245855948008389,0.71729926660054,1,0
"NUP98-r",27,"LS_24",3.70611342142977,0.00538959727329616,0.0342974371937028,1.46473833051746
"NUP98-r",27,"LS_25",1.23300187420212,0.0139951354910952,0.0749784968282817,1.12506327057926
"NUP98-r",27,"LS_26",2.48560356014157,0.379868638697819,0.894496193781649,0.0484215030822358
"NUP98-r",27,"LS_27",1.02922414327343,0.465473355068783,0.995991021762899,0.0017445764522096
