sample,HSC_program,CellCycle_program
TARGET.21.PAMXZY.09A,0.36454419216243633,1.2075989835161272
TARGET.20.PAXGPF.09A,-0.0516919944678637,-0.5881514402517601
TARGET.20.PASAMY.09A,-0.44228322198937287,0.44677907151538787
TARGET.20.PARIHK.09A,-0.03304753775806105,-0.09356350426186716
TARGET.20.PAVDBK.09A,0.005136524133350173,-0.9959601447501919
TARGET.20.PALSSP.09A,0.027107268734580987,-0.2656173385926325
TARGET.20.PAUWKY.09A,0.533952671493705,-0.8769128393891328
TARGET.20.PAYHXC.09A,0.2037799590617543,-0.040993100062237046
TARGET.20.PATDRL.09A,0.40179404439671995,0.3424599256428356
TARGET.20.PAWTTI.09A,0.04481049813102753,1.5939585867377177
TARGET.20.PAWBAS.09A,-0.28334007280080864,0.6903576713461733
TARGET.20.PAUJCF.09A,-0.374765407255095,-0.6913429525593927
TARGET.20.PATAER.09A,0.20438715707384042,0.45695390334426084
TARGET.20.PAWMKF.09A,0.06466993343056966,-0.4795405804017157
TARGET.20.PAWXZJ.09A,0.07980530669369258,0.18873158266433598
TARGET.20.PAPXUF.09A,0.18100797226218288,0.7592822508114909
TARGET.20.PASKPI.09A,-0.4127495405863856,0.7397832323022419
TARGET.20.PARJRG.09A,-0.10562536541524944,0.15605018365908999
TARGET.20.PAXGIX.09A,-0.12997492334306418,-0.015504003489870985
TARGET.20.PAUVER.09A,-0.18750095598259744,-0.39672755350875294
TARGET.20.PASIZX.09A,-0.26879958509502766,-0.9051111453646615
TARGET.20.PAMYWW.09A,0.2116091659483196,-0.22775609562517862
TARGET.20.PAWHAB.09A,-0.17122894676009195,0.38652891511265
TARGET.20.PAVMWJ.09A,-0.3537651665884215,0.5023235811993773
TARGET.20.PAWLEB.09A,-0.572669571846424,-0.24732810382082013
TARGET.20.PAVYKS.09A,0.029945696856999014,1.8229581716314083
TARGET.20.PAXVJC.09A,-0.024736581274947045,1.0562499682443982
TARGET.20.PANNBM.09A,0.5002935276356467,0.42427125437889457
TARGET.20.PATAIJ.09A,-0.39006765469187465,-0.6637542051550241
TARGET.20.PAVHNV.09A,0.20244818098591785,0.14626872753956593
TARGET.20.PANUNT.09A,0.9772544705128909,0.03549691801191104
TARGET.20.PAVNIX.09A,0.08590578847580305,0.10311478597684769
TARGET.20.PAWWLI.09A,-0.45851796315326554,-0.24573220766800974
TARGET.20.PAXBDM.09A,0.03405327515956527,-0.436551626550455
TARGET.20.PAXMCG.09A,0.3359522530062247,1.2851144044271046
TARGET.20.PAWLUX.09A,-0.23213134463638116,-0.385800943515798
TARGET.20.PAWMKU.09A,-0.19376023459467903,0.12166534863943025
TARGET.20.PASZJT.09A,-0.16451645582332544,-1.0742703255522668
TARGET.20.PASWPD.09A,0.4727477723496003,-0.30323648716950863
TARGET.20.PAVULK.09A,-0.4835910240693281,-0.5294027119820011
TARGET.20.PAWWWU.09A,-0.6318845317990734,0.4200315743350517
TARGET.20.PAWIXW.09A,-0.4599902422383451,-0.46062765099967934
TARGET.20.PAYGYM.Unsorted.09A,-0.34078627952660523,1.3446034810972491
TARGET.20.PAXFEX.09A,0.10062417766299156,0.17578913750138214
TARGET.20.PAXIFA.09A,0.7156812261149443,0.09109484138550102
TARGET.20.PAXKTZ.09A,-0.3366883170637328,0.7439076252755862
TARGET.20.PAYDUC.09A,-0.09135594961188945,0.9291959244455832
TARGET.20.PAUMTZ.09A,0.44784450398331366,-0.16174544539869873
TARGET.20.PASEMA.09A,-0.3481959825469533,-1.0381844936881441
TARGET.20.PAXDBF.09A,0.803136262128198,-0.6652503222724293
TARGET.20.PALRMX.09A,0.46991317723610815,-0.9332924672880671
TARGET.20.PAVKVT.09A,0.29717821443097786,-0.1864988448751691
TARGET.20.PANFMG.09A,-0.595004453396298,-0.8989529404774773
TARGET.20.PARZUU.09A,-0.3181341366889828,0.23915079315727603
TARGET.20.PAMYJX.09A,0.21867326748972227,0.35149893084719025
TARGET.20.PAVANX.09A,-0.22088941877811696,1.080763129781637
TARGET.20.PASGWH.09A,0.0047490858342043914,-0.21193318402068512
TARGET.20.PAXGES.09A,0.13197015091907352,0.6177902806117549
TARGET.21.PASVJS.09A,-0.30753039124141446,-0.35296120749259086
TARGET.20.PAWPVX.09A,-0.1555918452861979,0.30513958776697536
TARGET.20.PAVAAS.09A,0.07263172333771271,-1.3344443723542494
TARGET.20.PAXLGL.09A,0.5133563381091466,-0.5952127918832654
TARGET.20.PAWLKP.09A,0.08580495041106335,-0.725080536164195
TARGET.20.PASYWV.09A,-0.26888807927273356,-0.8581525863458677
TARGET.20.PAWAXV.09A,-0.2513965976537363,1.7612301925652103
TARGET.20.PAVDYE.09A,0.6135457234342846,0.23346219340646954
TARGET.20.PARPBF.09A,0.23094286269526462,0.37833280523351165
TARGET.20.PAXLXJ.09A,0.5418112774694194,0.3507143014346581
TARGET.20.PAUYHR.09A,0.501158384850362,-0.6040782253714907
TARGET.20.PAWWFF.09A,0.9858190182680227,-0.18970956976400527
TARGET.20.PANNHB.09A,0.16431037551214517,-1.4869603503801083
TARGET.20.PARDDY.09A,0.163103705533712,-0.07608691688366834
TARGET.20.PAWZIX.09A,0.7279573753986706,0.8881121946928642
TARGET.20.PAEJET.09A,-0.030895055866339206,-0.17424383861903636
TARGET.20.PASTZU.09A,0.21050258879990694,-0.13349313895889917
TARGET.20.PANXPU.09A,-0.0096462012986351,0.2589911008686759
TARGET.20.PASJEJ.09A,-0.09066628510718691,-0.0016407716463406146
TARGET.20.PASPRK.09A,-0.14694799992343302,-0.7103388843518017
TARGET.20.PAVJCJ.09A,0.5058286478719868,1.147051052650474
TARGET.20.PAWGEW.09A,0.6137023809667643,0.8411006950287985
TARGET.20.PAXGHE.09A,-0.19979727477650533,0.49037080905846253
TARGET.20.PAXAXY.09A,0.026887202665131803,0.37307868289802243
TARGET.20.PAWBYK.09A,-0.4278229761570601,1.1707539865298893
TARGET.20.PASHYZ.09A,-0.04498626448734206,0.6690244263750333
TARGET.20.PARYFA.09A,0.06067700867060057,0.4745020954845689
TARGET.20.PAXBCW.09A,-0.02878646752146115,0.15624152182430556
TARGET.20.PAXDEG.09A,0.5688431882730506,-0.22966785236816747
TARGET.20.PAVVTF.09A,0.05385066306840729,0.18610504279447013
TARGET.20.PARBVE.09A,0.2177156438235853,-0.821446208289605
TARGET.20.PAWEAN.09A,0.13430597951437867,0.9138475662985898
TARGET.20.PARTWN.09A,-0.0935050362544792,0.2681502516511017
TARGET.20.PALISI.09A,0.6386712107180536,0.9322885314446895
TARGET.20.PAWRKX.09A,0.4941395161263712,-0.13338613684173228
TARGET.20.PAUSBA.09A,-0.4711110041438305,0.13253973355797577
TARGET.20.PAYHMK.Sorted.non.leukemic.09A,-1.0306899210975398,-0.6920954592489941
TARGET.20.PATDNN.09A,-0.6534186608074258,-0.7677225830755502
TARGET.20.PAWWWL.09A,0.4419653025629248,1.2470896382191725
TARGET.20.PAVZIB.09A,0.04512581005158357,-0.37494467774139095
TARGET.20.PAPYUI.09A,-0.28845088365344085,-0.8889143948681981
TARGET.20.PAUVGD.09A,0.26205162236464596,0.774175275777708
TARGET.20.PAPWZR.09A,0.5285651407668968,-0.7795641783433777
TARGET.20.PAPVGE.09A,0.02608432610199187,-0.9958300082353146
TARGET.20.PARBCV.09A,-0.14658224947047063,-0.2864873250245754
TARGET.20.PALDLR.09A,-0.6435896666543258,-0.3573531605533262
TARGET.20.PATDXM.09A,0.27214410096471575,0.25268255107287607
TARGET.20.PAXEHH.09A,0.39728607402426935,-1.3404998992932287
TARGET.20.PANGTF.09A,-0.46237262770976245,0.00116257442738278
TARGET.20.PAVNHN.09A,-0.5014211755840433,-0.22986383964829338
TARGET.20.PARFKS.09A,0.3926479399007342,-0.26396302687876144
TARGET.20.PASHBI.09A,-0.24824937627466598,1.2875592410970913
TARGET.20.PAXJGS.09A,-0.27217752501285547,1.7613256388738023
TARGET.20.PAWIZG.09A,0.07778515978333414,0.9255687528177121
TARGET.20.PARIYB.09A,-0.39256398596714914,-0.9238211931314964
TARGET.20.PAWUCF.09A,0.037281832257895275,0.316425545377623
TARGET.20.PAWABG.09A,0.0334478260044806,-0.0058547261953198915
TARGET.20.PANGDN.09A,0.2171852799409842,1.0437663732027258
TARGET.20.PANTXR.09A,0.4184611568815371,0.35335623347489054
TARGET.20.PAVPMH.09A,-0.4416495878114395,0.21104546086535658
TARGET.20.PAWXYG.09A,0.9048290358729385,0.23634756868439208
TARGET.20.PAVDNF.09A,1.2986164069956023,0.195300143351758
TARGET.20.PARCHW.09A,-0.034232764558386405,-0.6875097865152748
TARGET.20.PAXACY.09A,0.8071874928219133,-0.8890572088725168
TARGET.20.PAVLKG.09A,-0.0032958778255665067,-0.15647347494297412
TARGET.20.PASRUJ.09A,0.10694468151537087,0.09819332560216362
TARGET.20.PAWICA.09A,0.025497731421836967,1.0232588798980846
TARGET.20.PAWYNR.09A,0.36585097179449216,0.5846976411709307
TARGET.20.PAWAFE.09A,-0.1824003214980708,0.42139628726443157
TARGET.20.PASNAL.09A,-0.04933508850397812,-0.9904306983071377
TARGET.20.PASZZJ.09A,-0.5276477134190649,-0.5874850363905297
TARGET.20.PAEPTD.09A,0.09513119229324307,0.6762835918390695
TARGET.20.PAPZFV.09A,-0.03953834353340955,-0.4544798045972817
TARGET.20.PAVCCG.09A,0.4744986140541837,-0.6320184197673897
TARGET.20.PAVVCS.09A,0.10440240372066448,-0.2190528294797222
TARGET.20.PAXIPM.09A,-0.06446702570105634,-0.5858987745097751
TARGET.20.PAMXZY.09A,0.30167525089358704,0.5341603440374543
TARGET.20.PAXLJV.09A,0.053064081807871366,0.9980782158658277
TARGET.20.PARNJC.09A,-0.3833421027785142,-0.24335413416366503
TARGET.20.PAUYAE.09A,0.04548561756753487,0.8754218301505818
TARGET.20.PASXNT.09A,-0.04380079313616646,0.04293042263124228
TARGET.20.PAKWCU.09A,-0.1651797840072218,0.4877602752622569
TARGET.20.PAWBDK.09A,-0.01218006293122249,-0.20703754250452666
TARGET.20.PASRLS.09A,0.003018424190901259,1.2204650895113316
TARGET.20.PASGZK.09A,0.059286144578170365,-1.0782725047470116
TARGET.20.PATFGK.09A,-0.11373518043968966,0.9172554715460939
TARGET.20.PAYJAX.Sorted.non.leukemic.09A,-0.2920186398301344,-1.3234238992937613
TARGET.20.PAWUUY.09A,-0.10848103115164116,-0.23744614000771497
TARGET.20.PAWZAX.09A,-0.24223565251621687,0.48078526048038683
TARGET.20.PASTTW.09A,-0.06551299037941223,0.836753156446965
TARGET.20.PAUYKH.09A,0.0634955306855615,-0.165523775267889
TARGET.20.PAXZLP.09A,0.43507881068399146,-1.072701626904566
TARGET.21.PASLZE.09A,-0.006904295378406589,0.7204849771363296
TARGET.20.PALHWN.09A,0.10888807919992353,-0.8403739475219495
TARGET.20.PAVZTJ.09A,-0.19526891055561466,0.5183752204713481
TARGET.20.PAWGSX.09A,-0.20442103823048013,-0.8739766676205437
TARGET.20.PARXVI.09A,0.254611096689745,0.37741581406449726
TARGET.20.PAWKYG.09A,0.09923506030077126,-2.268774410501403
TARGET.20.PASVTP.09A,-0.20762776171451156,-0.08943753313279597
TARGET.20.PAUVIB.09A,0.5616375185481559,0.46707168168499114
TARGET.20.PASURR.09A,-0.2868610141521293,0.0442655362820517
TARGET.20.PAVPLM.09A,0.4410136599806994,0.355751617294439
TARGET.20.PAWMFH.09A,0.07697211555143987,-0.06850188681122134
TARGET.20.PAVMNA.09A,-0.13623643961620263,-0.14445012618691017
TARGET.20.PANXWX.09A,-0.6813620140333106,-0.7601766673930676
TARGET.20.PAUNBR.09A,-0.30275485087021164,1.0132933480207627
TARGET.20.PAVERG.09A,-0.010911225547287268,0.29425528554303887
TARGET.20.PANLRE.09A,0.10939901359093007,-0.8182212512771025
TARGET.21.PATKKJ.09A,-0.23178903455147232,-0.0637828559210652
TARGET.20.PAUZVW.09A,-0.08580928044899856,-0.6216366913985347
TARGET.20.PASKFN.09A,-0.18478980079325108,-0.48652730992484333
TARGET.20.PATVPI.09A,0.4269933815308871,2.502972599468096
TARGET.20.PASVPC.09A,-0.12375335423178588,-1.2449282013814968
TARGET.20.PARPDS.09A,0.9791636022520105,0.9090571076043591
TARGET.20.PARCZL.09A,-0.3256955201579708,-1.3224866954927412
TARGET.20.PAVANE.09A,0.01153559680626506,1.2374919782542906
TARGET.20.PARKCX.09A,-0.4556421968676344,0.8394719585175622
TARGET.20.PARJWH.09A,-0.22236590779944318,1.0534531543873826
TARGET.20.PAWAWL.09A,-0.47183070442130093,-1.1145745709584496
TARGET.20.PAWIEJ.09A,-0.30522304405637113,-0.46386713242876404
TARGET.20.PARCIN.09A,0.09186562963112731,0.01903923013346555
TARGET.20.PANBWF.09A,-0.23933586675551705,0.5032367606536545
TARGET.20.PAWTJU.09A,-0.15964584045325664,-0.8957232291214487
TARGET.20.PAYGWX.Unsorted.09A,-0.24164037151406337,0.9718755566303885
TARGET.20.PATSSY.09A,-0.7634409984667463,-0.5561495452384578
TARGET.20.PATIAK.09A,0.08197931747879057,-0.3239053950653319
TARGET.20.PASZJR.09A,-0.5997528058505475,0.04313301900628061
TARGET.20.PASDIR.09A,-0.19501984641858372,0.7754569594384144
TARGET.20.PAWMII.09A,-0.09596938055181113,0.5033020208060814
TARGET.20.PAVDBT.09A,0.06918508961060597,-0.6034331135498696
TARGET.20.PAEFHC.09A,-0.020693853781341885,-0.19421326522152543
TARGET.20.PATLMH.09A,0.7921707662008373,-0.2139210451526946
TARGET.20.PASVVM.09A,-0.03454084567096357,0.6496427097527739
TARGET.20.PAXGSJ.09A,0.4401671168128528,-0.05702779600164382
TARGET.20.PAVAFJ.09A,-0.4092789870094595,-0.8035254785110574
TARGET.20.PANBYS.09A,-0.20829885920162056,-0.8202497341871793
TARGET.20.PARDYW.09A,0.2117087904103257,-0.25200920970870055
TARGET.20.PAVNAZ.09A,0.4898974567107546,0.6826410914438645
TARGET.20.PAUHGM.09A,-0.5992466549829122,-0.4404786027275965
TARGET.20.PAUJBK.09A,-0.5930684006836345,-0.8841819112499142
TARGET.20.PATKKI.09A,-0.12760540397857273,-0.47346079075478176
TARGET.20.PAWNHH.09A,-0.026375373880416518,-0.3158442353870277
TARGET.20.PAXIYA.09A,0.5396998879584329,0.24383671831441822
TARGET.20.PAYIPA.Sorted.non.leukemic.09A,0.5846032011107554,-0.4396188575550217
TARGET.20.PAWEKL.09A,0.2532377396633964,0.1302283325849301
TARGET.20.PAWHSM.09A,-0.3830667302736937,0.17089107239714643
TARGET.20.PAXETX.09A,0.12276229592656074,1.553333163707885
TARGET.20.PALBYP.09A,-0.2021754092399223,-0.40006065555413023
TARGET.20.PAXJGA.09A,-0.3021320678921267,0.20283701715784658
TARGET.20.PASLEH.09A,0.047701102956621264,0.7071965080920439
TARGET.20.PAWCXR.09A,-0.19635368057250055,-0.9388215800466162
TARGET.20.PAUYUH.09A,-0.14434852857680575,0.0933205677913777
TARGET.20.PAUNSV.09A,0.04362089969672718,0.40364871112672734
TARGET.20.PAVBYN.09A,0.03124605581176121,0.4461758487483395
TARGET.20.PAXFAG.09A,0.4232082443899601,-1.5121691058523055
TARGET.20.PANJFJ.09A,-0.42562966459989793,-1.2304211959830564
TARGET.20.PAXLMN.09A,-0.5274076388308654,-0.375576865482556
TARGET.20.PAPXWI.09A,0.1432278750810439,-0.8973217574443039
TARGET.20.PASWNZ.09A,0.11255118485324442,1.029617030727728
TARGET.20.PAWUNI.09A,0.0817994216621817,1.4728089138195999
TARGET.20.PASTXM.09A,-0.05492515873731929,0.5895775866892995
TARGET.20.PAXGVS.09A,-0.045670603970985255,-0.07726298026010266
TARGET.20.PAXIJB.09A,-0.15157978494797303,-0.7324370469382293
TARGET.20.PAVDXS.09A,0.22567651950166465,-0.8212969631158923
TARGET.20.PATCBV.09A,-0.19314571173800935,1.500867688168021
TARGET.20.PAUYHB.09A,0.04321825762034355,1.1162140353140524
TARGET.20.PAVRHS.09A,-0.10090214078918121,0.15863321169722816
TARGET.20.PASPGA.09A,0.2702314096896713,-0.8947458533213936
TARGET.20.PAVINA.09A,-0.05299760476263669,-0.7772953905693275
TARGET.20.PAURII.09A,0.43976684586733794,0.46511556764519646
TARGET.20.PAUSLS.09A,0.4798878392431581,-1.28225037242992
TARGET.20.PARNPC.09A,-0.279448264526423,-0.7044183576381364
TARGET.20.PAXGKH.09A,0.0712954337601178,-0.3974933634216058
TARGET.20.PAXISI.09A,0.11810551494980795,0.7457037777178647
TARGET.20.PAKLPD.09A,-0.16739375296362446,0.13345179491382864
TARGET.20.PAMYAS.09A,0.31989966228183775,-0.2815042817410586
TARGET.20.PAXXBC.09A,0.025833572485107675,-0.9942025459878676
TARGET.20.PASYRR.09A,-0.6078549538518363,-1.4263466019026427
TARGET.20.PAVKJD.09A,-0.06945947020390997,-0.15828378901574003
TARGET.20.PAWSBW.09A,-0.3724168992217151,1.643948757733939
TARGET.20.PAKVYM.09A,-0.09562181447434166,-0.28993903428128837
TARGET.20.PAWXWC.09A,0.12249734199799658,0.30074717207704743
TARGET.20.PAWGRP.09A,-0.16048610730814902,0.4420634326238333
TARGET.20.PAWNIX.09A,0.020864059567879976,0.8983668740292718
TARGET.20.PASJTM.09A,0.9480929332671775,0.0950944663582323
TARGET.20.PAYGWX.Sorted.non.leukemic.09A,-0.4271346162589181,-0.04040069766929032
TARGET.20.PAXHYG.09A,-0.17157702464661212,-0.7300441209132522
TARGET.20.PAUPIY.09A,-0.17040299682459345,0.5879876980604544
TARGET.20.PAXGGF.09A,-0.509953677592398,-1.2396649535487265
TARGET.20.PAWCLC.09A,0.019123444308119835,0.3943215959243786
TARGET.20.PASLPU.09A,-0.2504397593492139,-0.41156089409429314
TARGET.20.PASAXB.09A,-0.5108076521891428,0.822447486000098
TARGET.20.PAWCII.09A,0.13999875728583394,-0.01030731992734971
TARGET.20.PAUUYP.09A,-0.7467626999436556,-0.2748754443105314
TARGET.20.PARDMG.09A,0.16940432931914481,0.008342861555056647
TARGET.20.PASGMZ.09A,0.32467429638860035,-0.09974641192693949
TARGET.20.PASMGW.09A,0.17413118092417834,1.1232686186004326
TARGET.20.PAXEWD.09A,0.06668309554860984,-0.46931673522893314
TARGET.20.PAYJAX.Sorted.leukemic.09A,-0.4733545983182319,-0.42767727798539723
TARGET.20.PASCZU.09A,0.12970715403789934,1.2741922093495703
TARGET.20.PAWNIK.09A,-0.13410526056174682,-0.7867648736239271
TARGET.20.PAXIPJ.09A,-0.14802056513482437,-0.3242708041807477
TARGET.20.PATGBX.09A,0.42986558794319024,-0.7280536009150802
TARGET.20.PAPWIU.09A,-0.04069203462138584,-2.1136632100854396
TARGET.20.PAWREX.09A,0.5565972047840005,0.44140059417065636
TARGET.20.PAVTKK.09A,-0.33857409973563557,-0.05177975859620519
TARGET.20.PANTWV.09A,0.3349605793952703,-1.1039236177571332
TARGET.20.PAVLJH.09A,-0.017091164980039354,0.18029370735660372
TARGET.20.PAPXAZ.09A,0.18550812635983538,0.4757795888877212
TARGET.20.PARBRA.09A,-0.6137164434234685,0.04881704762242207
TARGET.20.PARZWH.09A,-0.11314888164985386,0.07133356313396787
TARGET.20.PAWRSI.09A,-0.8369585204601127,-0.9032723387259654
TARGET.20.PAWKLB.09A,-0.1152554559509916,-0.006345656295338922
TARGET.20.PAWLTL.09A,-0.35477093791469533,0.5362246509099111
TARGET.20.PATZIS.09A,-0.6331633713777041,-1.196976494592848
TARGET.20.PANBZH.09A,0.1557130953783941,0.055748803412456055
TARGET.20.PAVNAN.09A,-0.119703138251946,-0.8704502563486956
TARGET.20.PAVKNA.09A,0.06292115741478883,0.47189951322724955
TARGET.20.PAXGDG.09A,0.13404689267316766,-0.2692231944801098
TARGET.20.PAXEWS.09A,0.18888391428924972,0.4189144946775094
TARGET.20.PAXBAP.09A,0.16573463267012917,0.8371932370021484
TARGET.20.PAYIRH.Sorted.leukemic.09A,0.7898319931159726,-0.06715363344014844
TARGET.20.PATJHJ.09A,-0.5517672861678128,0.07576120724128814
TARGET.20.PAXGNZ.09A,-0.23391674007997718,0.9238558518771427
TARGET.20.PAVGYA.09A,-0.702403929390745,0.0984768867172877
TARGET.20.PARUBT.09A,-0.36523323642589006,0.18376499860144127
TARGET.20.PAXTMN.09A,0.1261685441638261,0.14613588540366362
TARGET.20.PATGDZ.09A,0.17020835784529437,0.6611324195787428
TARGET.20.PAWXCK.09A,-0.2633898131964396,-0.3473708499326895
TARGET.20.PAYKYZ.Unsorted.09A,0.47907420014751534,0.023883310547160728
TARGET.20.PAWSRG.09A,0.029371094150175185,-0.12821692183035083
TARGET.20.PATEYS.09A,-0.5771092407640952,1.0443626704060318
TARGET.20.PAVGUM.09A,0.23127044173255434,0.1813424323101089
TARGET.20.PARLSW.09A,0.12348816845281699,-0.9448467788584591
TARGET.20.PASARK.09A,0.05068159141803563,-0.44066723620682946
TARGET.20.PAVUAD.09A,-0.09720113424189557,0.12046561499632394
TARGET.20.PAWHJP.09A,-0.5131977118810322,1.3686423766750413
TARGET.20.PAVWJV.09A,0.1245752525113107,0.5819639325502355
TARGET.20.PAUZRX.09A,-0.49035595039452595,0.8445427085746418
TARGET.20.PAUXNM.09A,-0.19465459638977595,-0.8281393641935971
TARGET.20.PAWYZR.09A,-0.05495115928256007,0.41096437407719716
TARGET.20.PASXIS.09A,-0.22265136185537973,-0.8544208980685257
TARGET.20.PAXYSF.09A,1.00898145050612,0.2834798172761104
TARGET.20.PANKKE.09A,0.06572279226287672,-0.08509911026889865
TARGET.20.PADYTY.09A,-0.028915632461977637,0.03227146940675038
TARGET.20.PAWWPA.09A,0.44978140240652953,0.07175328177398915
TARGET.20.PAWFEM.09A,-0.20802257637313026,-0.13277548834920383
TARGET.20.PAENIK.09A,0.171993379622586,1.0139030659387547
TARGET.20.PAUYXM.09A,-0.1058603392855273,-1.3960583228210592
TARGET.20.PASUAF.09A,0.13739212612294188,-0.8321269913267311
TARGET.20.PASEFD.09A,0.07356788965995259,0.23339313344215146
TARGET.20.PASPLH.09A,0.5078165041679645,0.0469650189908568
TARGET.20.PAWTSM.09A,0.6431751304743705,0.9979417603132964
TARGET.20.PAVCMR.09A,-0.06802287223942685,-1.8580236246042416
TARGET.20.PAWIEM.09A,-0.15721144066651163,-0.3377419075540635
TARGET.20.PAUVBS.09A,-0.1581971184410175,-0.8116784897786957
TARGET.20.PATLDZ.09A,0.6633771150241775,0.5353463556843825
TARGET.20.PAKTCX.09A,0.5385102148517089,0.9962986728692247
TARGET.20.PAXMLI.09A,0.047013980675584,-0.015983511793173668
TARGET.20.PAVELC.09A,0.8657630804834178,-0.771686432366626
TARGET.20.PANXVZ.09A,-0.13139646734338656,-0.15450741100830573
TARGET.20.PARYHR.09A,0.015483299239507609,-0.5359563830768869
TARGET.20.PAPZLT.09A,0.18250101770513588,-0.20846302026295874
TARGET.20.PAYCIT.09A,0.3444276521491373,0.4994606320950671
TARGET.20.PAXKRR.09A,0.10745122269500251,0.6051883310004459
TARGET.20.PAWMJY.09A,0.2545859501404702,-0.8570268591115588
TARGET.21.PARNAW.09A,-0.011570601995356167,0.9779760749580679
TARGET.20.PAVFHT.09A,-0.6192770870261045,0.05179829514335944
TARGET.20.PAYAFC.09A,-0.4039761661074343,0.6419624833422108
TARGET.20.PAYGYM.Sorted.leukemic.09A,-0.35519825117523973,0.13798075281079036
TARGET.20.PAEMCF.09A,1.0655509344936716,1.2259726722862585
TARGET.20.PAWMGH.09A,-0.1908081086209814,1.1671341068144419
TARGET.20.PARPZP.09A,-0.019889719142361817,0.4398419693708358
TARGET.20.PATKYT.09A,0.18965821540800384,0.5174816221075045
TARGET.20.PAURJZ.09A,-0.12098074970448987,1.1251099188139853
TARGET.20.PAXFDN.09A,-0.3565667817813093,-0.14283867002070894
TARGET.20.PAVWBW.09A,-0.1839005690102145,-0.3233619013065848
TARGET.20.PAWJKD.09A,-0.6656280328799589,-0.05583652486141282
TARGET.20.PARILH.09A,-0.1465909374658417,-1.273585263419435
TARGET.20.PAWERN.09A,-0.1580313671518089,0.05981912979561551
TARGET.20.PARRAD.09A,0.1950657452684741,0.8821237844746599
TARGET.20.PAWTHU.09A,-0.06027435798665241,0.23495202814743033
TARGET.20.PAVSIX.09A,-0.27563444851130225,-0.29231950135574014
TARGET.21.PATKWH.09A,0.024088698204619043,2.2034989896904236
TARGET.20.PAWUCG.09A,0.12025112260239554,-0.882726765337643
TARGET.20.PATLJF.09A,0.28238861825332034,0.6323143745877495
TARGET.20.PAWWMJ.09A,-0.28489311074829365,0.41546025011303955
TARGET.20.PAXLVV.09A,-0.44111436211801835,0.6605612144611677
TARGET.20.PAYFID.09A,0.3248353155279998,-1.8803792551654819
TARGET.20.PAURMH.09A,-0.6005609488472434,-0.46256409976064145
TARGET.20.PASCAF.09A,0.1644931246929791,-0.8782448055918926
TARGET.20.PANPTM.09A,0.029721591346010878,0.1483500134072207
TARGET.20.PAXBAZ.09A,0.6592885101684536,-1.0810116362964217
TARGET.20.PAWCKI.09A,-0.5985424970522313,0.9169011852514575
TARGET.20.PAKIYW.09A,-0.14140453792412927,-0.16133839050810977
TARGET.20.PANVMR.09A,-0.38196852327964353,0.781603360711445
TARGET.20.PAWSJC.09A,-0.0954534894971186,-0.6353324707097904
TARGET.20.PANTPW.09A,-0.21741984279727417,-0.11754852839868324
TARGET.20.PAVDCL.09A,-0.2910689812153392,-1.5212680225353163
TARGET.20.PATMNY.09A,-0.21922647572868476,-1.3640954539916508
TARGET.20.PAWNFJ.09A,-0.31517829891828847,-0.26882092793325835
TARGET.20.PAUNBY.09A,0.1578774238749982,0.17884368218833765
TARGET.20.PASLTF.09A,-0.1624600820808751,-0.2589143986088258
TARGET.20.PASHWN.09A,0.19387611715267247,0.9313198509546579
TARGET.20.PAPZXN.09A,-0.05727804193770621,-0.2599602710360518
TARGET.20.PASLYX.09A,0.15145424342237573,0.12127114720815227
TARGET.20.PAWVVJ.09A,1.2559897018430952,-0.09677429904534926
TARGET.20.PAVAYH.09A,-0.23981485635924563,0.9851981670209362
TARGET.20.PASSHZ.09A,-0.5544302096389435,-1.1513700991415856
TARGET.20.PAWDBB.09A,0.3937807761173283,0.3925337540292483
TARGET.20.PAVDRG.09A,0.28103851051748424,-0.19010452856188512
TARGET.21.PARBTV.09A,0.25261272061098616,0.16769007630544358
TARGET.20.PADYIR.09A,0.1262204786689431,-0.26491211031034617
TARGET.20.PARANT.09A,0.9163327954511052,0.04111236114657841
TARGET.20.PAEAKL.09A,-0.7613901869095068,1.608237798378004
TARGET.20.PANSGV.09A,0.9004794591984812,0.5563118278280987
TARGET.20.PASAZL.09A,1.4804487175510448,0.9665616680797073
TARGET.20.PASFLM.09A,0.1610796354672847,0.24390240770131955
TARGET.20.PAXDHL.09A,0.046580612159868154,0.7863733593824017
TARGET.20.PAWZAW.09A,-0.36919185522011955,-0.9032028456010502
TARGET.20.PAWIUZ.09A,-0.18967105087189645,0.12488733874780318
TARGET.20.PAVZJM.09A,-0.5805573596017013,0.1173753400303693
TARGET.20.PAWLAG.09A,0.3264694198871668,0.37290347498538284
TARGET.20.PANWHP.09A,-0.06500342966185493,-1.676921385821603
TARGET.20.PAWTNN.09A,0.6238793009773158,0.8547889750828604
TARGET.20.PAUWCF.09A,-0.2806802620430625,0.4756990091427086
TARGET.20.PANZWB.09A,-0.1256037043679292,-0.7401127955586903
TARGET.20.PAVNWF.09A,0.020019077408734143,0.00921035349689709
TARGET.20.PAVWRN.09A,0.4150937855743308,0.2741560735581601
TARGET.20.PAWNHU.09A,0.544435422441479,1.2561961742156176
TARGET.20.PAYKSD.Sorted.CD34pos.09A,-0.241474050797706,-1.464629429203512
TARGET.20.PASGCE.09A,0.7794843361848935,-0.19632213632200476
