bin,x,y,n_cells
5250,17.0068,3.3633,7
5251,17.0068,3.9634,10
5252,17.0068,4.5635,10
5253,17.0068,5.1637,14
5254,17.0068,5.7638,17
5255,17.0068,11.7651,2
5256,17.5909,-13.4404,5
5257,17.5909,-12.8403,11
5258,17.5909,-12.2402,50
5259,17.5909,-11.6400,48
5260,17.5909,-11.0399,39
5261,17.5909,-10.4398,25
5262,17.5909,-9.8396,7
5263,17.5909,-9.2395,1
5264,17.5909,0.3626,1
5265,17.5909,0.9627,7
5266,17.5909,1.5629,26
5267,17.5909,2.1630,47
5268,17.5909,2.7631,13
5269,17.5909,3.3633,7
5270,17.5909,3.9634,15
5271,17.5909,4.5635,21
5272,17.5909,5.1637,30
5273,17.5909,5.7638,68
5274,17.5909,11.7651,1
5275,18.1749,-14.0406,8
5276,18.1749,-13.4404,24
5277,18.1749,-12.8403,31
5278,18.1749,-12.2402,43
5279,18.1749,-11.6400,54
5280,18.1749,-11.0399,39
5281,18.1749,-10.4398,2
5282,18.1749,-9.8396,1
5283,18.1749,1.5629,1
5284,18.1749,2.1630,35
5285,18.1749,2.7631,57
5286,18.1749,3.3633,56
5287,18.1749,3.9634,48
5288,18.1749,4.5635,42
5289,18.1749,5.1637,24
5290,18.1749,5.7638,12
5291,18.1749,11.1650,1
5292,18.7589,-14.6407,5
5293,18.7589,-14.0406,93
5294,18.7589,-13.4404,32
5295,18.7589,-12.8403,52
5296,18.7589,-12.2402,34
5297,18.7589,-11.6400,28
5298,18.7589,-4.4385,1
5299,18.7589,2.1630,5
5300,18.7589,2.7631,34
5301,18.7589,3.3633,50
5302,18.7589,3.9634,18
5303,18.7589,4.5635,5
5304,19.3429,-14.6407,42
5305,19.3429,-14.0406,5
5306,19.3429,-13.4404,1
5307,19.3429,-12.8403,3
5308,19.3429,-12.2402,1
5309,19.3429,-5.0386,1
5310,19.3429,-4.4385,1
5311,20.5110,-5.6387,2
5312,22.2630,-5.6387,1
5313,22.8471,-0.2375,1
5314,22.8471,4.5635,2
5315,22.8471,5.1637,1
5316,23.4311,3.9634,1
5317,23.4311,9.3646,2
5318,23.4311,9.9647,2
5319,23.4311,10.5648,29
5320,23.4311,11.1650,1
5321,24.0151,5.7638,3
5322,24.0151,6.3639,15
5323,24.0151,8.7645,3
5324,24.0151,9.3646,22
5325,24.0151,9.9647,24
5326,24.0151,10.5648,19
5327,24.0151,11.1650,2
5328,24.5991,-10.4398,4
5329,24.5991,-9.8396,14
5330,24.5991,-9.2395,5
5331,24.5991,-8.6394,3
5332,24.5991,-8.0393,5
5333,24.5991,-7.4391,3
5334,24.5991,-6.8390,10
5335,24.5991,-6.2389,5
5336,24.5991,-1.4378,1
5337,24.5991,-0.2375,1
5338,24.5991,2.1630,1
5339,24.5991,3.9634,3
5340,24.5991,4.5635,9
5341,24.5991,5.1637,20
5342,24.5991,5.7638,8
5343,24.5991,6.3639,7
5344,24.5991,6.9641,4
5345,24.5991,7.5642,3
5346,24.5991,8.1643,6
5347,24.5991,8.7645,7
5348,24.5991,9.3646,8
5349,24.5991,9.9647,24
5350,24.5991,10.5648,15
5351,24.5991,11.1650,27
5352,24.5991,11.7651,10
5353,25.1832,-11.6400,1
5354,25.1832,-11.0399,4
5355,25.1832,-10.4398,5
5356,25.1832,-9.8396,21
5357,25.1832,-9.2395,50
5358,25.1832,-8.6394,23
5359,25.1832,-8.0393,18
5360,25.1832,-7.4391,20
5361,25.1832,-6.8390,15
5362,25.1832,-6.2389,16
5363,25.1832,-5.6387,4
5364,25.1832,-5.0386,1
5365,25.1832,-2.6381,3
5366,25.1832,-2.0379,5
5367,25.1832,-1.4378,2
5368,25.1832,-0.8377,1
5369,25.1832,0.3626,2
5370,25.1832,2.7631,1
5371,25.1832,3.3633,8
5372,25.1832,3.9634,51
5373,25.1832,4.5635,19
5374,25.1832,5.1637,5
5375,25.1832,5.7638,2
5376,25.1832,6.3639,1
5377,25.1832,6.9641,7
5378,25.1832,7.5642,10
5379,25.1832,8.1643,2
5380,25.1832,8.7645,8
5381,25.1832,9.3646,24
5382,25.1832,9.9647,29
5383,25.1832,10.5648,54
5384,25.1832,11.1650,34
5385,25.7672,-14.0406,12
5386,25.7672,-13.4404,14
5387,25.7672,-12.8403,24
5388,25.7672,-12.2402,1
5389,25.7672,-11.0399,3
5390,25.7672,-10.4398,15
5391,25.7672,-9.8396,33
5392,25.7672,-9.2395,31
5393,25.7672,-8.6394,13
5394,25.7672,-8.0393,15
5395,25.7672,-7.4391,12
5396,25.7672,-6.8390,13
5397,25.7672,-6.2389,16
5398,25.7672,-5.6387,19
5399,25.7672,-5.0386,6
5400,25.7672,-4.4385,4
5401,25.7672,-3.8383,2
5402,25.7672,-3.2382,7
5403,25.7672,-2.6381,15
5404,25.7672,-2.0379,9
5405,25.7672,-1.4378,4
5406,25.7672,-0.2375,2
5407,25.7672,0.3626,1
5408,25.7672,0.9627,1
5409,25.7672,1.5629,4
5410,25.7672,2.1630,9
5411,25.7672,2.7631,7
5412,25.7672,3.3633,14
5413,25.7672,3.9634,28
5414,25.7672,4.5635,12
5415,25.7672,5.1637,5
5416,25.7672,5.7638,1
5417,25.7672,6.3639,4
5418,25.7672,6.9641,30
5419,25.7672,7.5642,3
5420,25.7672,8.1643,8
5421,25.7672,8.7645,12
5422,25.7672,9.3646,37
5423,25.7672,9.9647,13
5424,25.7672,10.5648,26
5425,25.7672,11.1650,25
5426,26.3512,-14.0406,39
5427,26.3512,-13.4404,14
5428,26.3512,-12.8403,1
5429,26.3512,-12.2402,2
5430,26.3512,-11.6400,2
5431,26.3512,-11.0399,3
5432,26.3512,-10.4398,20
5433,26.3512,-9.8396,34
5434,26.3512,-9.2395,14
5435,26.3512,-8.6394,10
5436,26.3512,-8.0393,16
5437,26.3512,-7.4391,13
5438,26.3512,-6.8390,38
5439,26.3512,-6.2389,16
5440,26.3512,-5.6387,22
5441,26.3512,-5.0386,11
5442,26.3512,-4.4385,11
5443,26.3512,-3.8383,6
5444,26.3512,-3.2382,6
5445,26.3512,-2.6381,20
5446,26.3512,-2.0379,9
5447,26.3512,-1.4378,1
5448,26.3512,-0.8377,2
5449,26.3512,-0.2375,2
5450,26.3512,0.3626,1
5451,26.3512,0.9627,3
5452,26.3512,1.5629,5
5453,26.3512,2.1630,3
5454,26.3512,2.7631,7
5455,26.3512,3.3633,5
5456,26.3512,3.9634,4
5457,26.3512,4.5635,4
5458,26.3512,5.1637,3
5459,26.3512,5.7638,5
5460,26.3512,6.3639,18
5461,26.3512,6.9641,15
5462,26.3512,7.5642,10
5463,26.3512,8.1643,33
5464,26.3512,8.7645,41
5465,26.3512,9.3646,32
5466,26.3512,9.9647,20
5467,26.3512,10.5648,22
5468,26.9352,-14.0406,39
5469,26.9352,-13.4404,14
5470,26.9352,-12.8403,4
5471,26.9352,-12.2402,2
5472,26.9352,-11.6400,2
5473,26.9352,-11.0399,3
5474,26.9352,-10.4398,7
5475,26.9352,-9.8396,12
5476,26.9352,-9.2395,9
5477,26.9352,-8.6394,5
5478,26.9352,-8.0393,3
5479,26.9352,-7.4391,11
5480,26.9352,-6.8390,8
5481,26.9352,-6.2389,12
5482,26.9352,-5.6387,25
5483,26.9352,-5.0386,24
5484,26.9352,-4.4385,28
5485,26.9352,-3.8383,16
5486,26.9352,-3.2382,6
5487,26.9352,-2.6381,10
5488,26.9352,-2.0379,8
5489,26.9352,-1.4378,11
5490,26.9352,-0.8377,5
5491,26.9352,-0.2375,7
5492,26.9352,0.3626,15
5493,26.9352,0.9627,23
5494,26.9352,1.5629,6
5495,26.9352,2.1630,7
5496,26.9352,2.7631,8
5497,26.9352,3.3633,6
5498,26.9352,3.9634,5
5499,26.9352,4.5635,5
5500,26.9352,5.1637,10
5501,26.9352,5.7638,21
5502,26.9352,6.3639,28
5503,26.9352,6.9641,17
5504,26.9352,7.5642,20
5505,26.9352,8.1643,26
5506,26.9352,8.7645,38
5507,26.9352,9.3646,29
5508,26.9352,9.9647,7
5509,27.5192,-14.0406,30
5510,27.5192,-13.4404,22
5511,27.5192,-12.8403,16
5512,27.5192,-12.2402,5
5513,27.5192,-11.6400,5
5514,27.5192,-11.0399,6
5515,27.5192,-10.4398,1
5516,27.5192,-9.8396,4
5517,27.5192,-9.2395,6
5518,27.5192,-8.6394,8
5519,27.5192,-8.0393,10
5520,27.5192,-7.4391,6
5521,27.5192,-6.8390,1
5522,27.5192,-6.2389,5
5523,27.5192,-5.6387,7
5524,27.5192,-5.0386,10
5525,27.5192,-4.4385,9
5526,27.5192,-3.8383,2
5527,27.5192,-3.2382,4
5528,27.5192,-2.6381,3
5529,27.5192,-2.0379,2
5530,27.5192,-1.4378,1
5531,27.5192,-0.8377,3
5532,27.5192,-0.2375,3
5533,27.5192,0.3626,3
5534,27.5192,0.9627,2
5535,27.5192,1.5629,4
5536,27.5192,2.1630,2
5537,27.5192,2.7631,7
5538,27.5192,3.3633,9
5539,27.5192,3.9634,20
5540,27.5192,4.5635,28
5541,27.5192,5.1637,19
5542,27.5192,5.7638,12
5543,27.5192,6.3639,12
5544,27.5192,6.9641,21
5545,27.5192,7.5642,33
5546,27.5192,8.1643,15
5547,27.5192,8.7645,27
5548,27.5192,9.3646,29
5549,27.5192,9.9647,3
5550,28.1033,-13.4404,14
5551,28.1033,-12.8403,19
5552,28.1033,-12.2402,2
5553,28.1033,-11.0399,3
5554,28.1033,-10.4398,2
5555,28.1033,-9.8396,3
5556,28.1033,-9.2395,4
5557,28.1033,-8.6394,3
5558,28.1033,-8.0393,7
5559,28.1033,-7.4391,4
5560,28.1033,-6.8390,3
5561,28.1033,-6.2389,6
5562,28.1033,-5.6387,2
5563,28.1033,-5.0386,7
5564,28.1033,-4.4385,1
5565,28.1033,-3.2382,2
5566,28.1033,-2.6381,4
5567,28.1033,-2.0379,4
5568,28.1033,-1.4378,1
5569,28.1033,-0.8377,3
5570,28.1033,0.3626,1
5571,28.1033,0.9627,3
5572,28.1033,1.5629,6
5573,28.1033,2.1630,5
5574,28.1033,2.7631,4
5575,28.1033,3.3633,7
5576,28.1033,3.9634,10
5577,28.1033,4.5635,14
5578,28.1033,5.1637,8
5579,28.1033,5.7638,5
5580,28.1033,6.3639,25
5581,28.1033,6.9641,28
5582,28.1033,7.5642,22
5583,28.1033,8.1643,5
5584,28.1033,8.7645,20
5585,28.1033,9.3646,15
5586,28.6873,-13.4404,2
5587,28.6873,-12.8403,16
5588,28.6873,-12.2402,26
5589,28.6873,-11.6400,2
5590,28.6873,-11.0399,1
5591,28.6873,-10.4398,4
5592,28.6873,-9.8396,3
5593,28.6873,-9.2395,27
5594,28.6873,-8.6394,7
5595,28.6873,-8.0393,4
5596,28.6873,-7.4391,3
5597,28.6873,-6.8390,1
5598,28.6873,-6.2389,3
5599,28.6873,-5.6387,2
5600,28.6873,-5.0386,10
5601,28.6873,-4.4385,7
5602,28.6873,-3.8383,1
5603,28.6873,-3.2382,8
5604,28.6873,-2.6381,3
5605,28.6873,-2.0379,2
5606,28.6873,-1.4378,3
5607,28.6873,-0.8377,4
5608,28.6873,-0.2375,1
5609,28.6873,0.3626,5
5610,28.6873,0.9627,2
5611,28.6873,1.5629,6
5612,28.6873,2.1630,1
5613,28.6873,2.7631,3
5614,28.6873,3.3633,3
5615,28.6873,3.9634,3
5616,28.6873,4.5635,8
5617,28.6873,5.1637,7
5618,28.6873,5.7638,9
5619,28.6873,6.3639,18
5620,28.6873,6.9641,16
5621,28.6873,7.5642,14
5622,28.6873,8.1643,11
5623,28.6873,8.7645,15
5624,28.6873,9.3646,8
5625,28.6873,9.9647,5
5626,29.2713,-12.8403,4
5627,29.2713,-12.2402,12
5628,29.2713,-11.6400,1
5629,29.2713,-11.0399,1
5630,29.2713,-10.4398,5
5631,29.2713,-9.8396,11
5632,29.2713,-9.2395,32
5633,29.2713,-8.6394,18
5634,29.2713,-8.0393,5
5635,29.2713,-7.4391,2
5636,29.2713,-6.8390,8
5637,29.2713,-6.2389,6
5638,29.2713,-5.6387,14
5639,29.2713,-5.0386,27
5640,29.2713,-4.4385,10
5641,29.2713,-3.8383,9
5642,29.2713,-3.2382,15
5643,29.2713,-2.6381,8
5644,29.2713,-2.0379,10
5645,29.2713,-1.4378,7
5646,29.2713,-0.8377,3
5647,29.2713,-0.2375,3
5648,29.2713,0.3626,8
5649,29.2713,0.9627,24
5650,29.2713,1.5629,13
5651,29.2713,2.1630,12
5652,29.2713,2.7631,2
5653,29.2713,3.3633,1
5654,29.2713,3.9634,5
5655,29.2713,4.5635,3
5656,29.2713,5.1637,5
5657,29.2713,5.7638,7
5658,29.2713,6.3639,15
5659,29.2713,6.9641,7
5660,29.2713,7.5642,9
5661,29.2713,8.1643,5
5662,29.2713,8.7645,2
5663,29.2713,9.3646,6
5664,29.2713,9.9647,2
5665,29.8553,-12.8403,1
5666,29.8553,-12.2402,5
5667,29.8553,-11.6400,1
5668,29.8553,-11.0399,3
5669,29.8553,-10.4398,2
5670,29.8553,-9.8396,9
5671,29.8553,-9.2395,23
5672,29.8553,-8.6394,17
5673,29.8553,-8.0393,12
5674,29.8553,-7.4391,12
5675,29.8553,-6.8390,9
5676,29.8553,-6.2389,14
5677,29.8553,-5.6387,20
5678,29.8553,-5.0386,64
5679,29.8553,-4.4385,19
5680,29.8553,-3.8383,15
5681,29.8553,-3.2382,15
5682,29.8553,-2.6381,16
5683,29.8553,-2.0379,7
5684,29.8553,-1.4378,11
5685,29.8553,-0.8377,7
5686,29.8553,-0.2375,11
5687,29.8553,0.3626,8
5688,29.8553,0.9627,21
5689,29.8553,1.5629,19
5690,29.8553,2.1630,12
5691,29.8553,2.7631,4
5692,29.8553,3.3633,5
5693,29.8553,3.9634,8
5694,29.8553,4.5635,2
5695,29.8553,5.1637,8
5696,29.8553,5.7638,16
5697,29.8553,6.3639,12
5698,29.8553,6.9641,8
5699,29.8553,7.5642,6
5700,29.8553,8.1643,5
5701,29.8553,8.7645,5
5702,29.8553,9.3646,3
5703,29.8553,9.9647,1
5704,29.8553,10.5648,1
5705,30.4393,-12.8403,1
5706,30.4393,-11.6400,3
5707,30.4393,-10.4398,24
5708,30.4393,-9.8396,22
5709,30.4393,-9.2395,36
5710,30.4393,-8.6394,33
5711,30.4393,-8.0393,26
5712,30.4393,-7.4391,14
5713,30.4393,-6.8390,8
5714,30.4393,-6.2389,11
5715,30.4393,-5.6387,16
5716,30.4393,-5.0386,50
5717,30.4393,-4.4385,24
5718,30.4393,-3.8383,12
5719,30.4393,-3.2382,17
5720,30.4393,-2.6381,8
5721,30.4393,-2.0379,10
5722,30.4393,-1.4378,6
5723,30.4393,-0.8377,7
5724,30.4393,-0.2375,6
5725,30.4393,0.3626,12
5726,30.4393,0.9627,31
5727,30.4393,1.5629,8
5728,30.4393,2.1630,18
5729,30.4393,2.7631,6
5730,30.4393,3.3633,7
5731,30.4393,3.9634,10
5732,30.4393,4.5635,12
5733,30.4393,5.1637,15
5734,30.4393,5.7638,27
5735,30.4393,6.3639,10
5736,30.4393,6.9641,1
5737,30.4393,7.5642,1
5738,30.4393,8.7645,4
5739,30.4393,9.3646,4
5740,31.0234,-11.6400,1
5741,31.0234,-11.0399,1
5742,31.0234,-10.4398,30
5743,31.0234,-9.8396,33
5744,31.0234,-9.2395,28
5745,31.0234,-8.6394,18
5746,31.0234,-8.0393,12
5747,31.0234,-7.4391,14
5748,31.0234,-6.8390,6
5749,31.0234,-6.2389,10
5750,31.0234,-5.6387,10
5751,31.0234,-5.0386,32
5752,31.0234,-4.4385,26
5753,31.0234,-3.8383,14
5754,31.0234,-3.2382,14
5755,31.0234,-2.6381,6
5756,31.0234,-2.0379,4
5757,31.0234,-1.4378,9
5758,31.0234,-0.8377,4
5759,31.0234,-0.2375,3
5760,31.0234,0.3626,53
5761,31.0234,0.9627,19
5762,31.0234,1.5629,16
5763,31.0234,2.1630,14
5764,31.0234,2.7631,12
5765,31.0234,3.3633,18
5766,31.0234,3.9634,20
5767,31.0234,4.5635,25
5768,31.0234,5.1637,31
5769,31.0234,5.7638,42
5770,31.0234,6.3639,5
5771,31.0234,6.9641,1
5772,31.0234,7.5642,2
5773,31.0234,8.1643,4
5774,31.0234,8.7645,15
5775,31.0234,9.3646,16
5776,31.0234,9.9647,9
5777,31.0234,10.5648,5
5778,31.0234,11.1650,3
5779,31.6074,-12.2402,3
5780,31.6074,-11.6400,4
5781,31.6074,-11.0399,7
5782,31.6074,-10.4398,25
5783,31.6074,-9.8396,23
5784,31.6074,-9.2395,16
5785,31.6074,-8.6394,21
5786,31.6074,-8.0393,10
5787,31.6074,-7.4391,4
5788,31.6074,-6.8390,5
5789,31.6074,-6.2389,10
5790,31.6074,-5.6387,12
5791,31.6074,-5.0386,37
5792,31.6074,-4.4385,46
5793,31.6074,-3.8383,16
5794,31.6074,-3.2382,12
5795,31.6074,-2.6381,7
5796,31.6074,-2.0379,5
5797,31.6074,-1.4378,5
5798,31.6074,-0.8377,1
5799,31.6074,-0.2375,6
5800,31.6074,0.3626,47
5801,31.6074,0.9627,29
5802,31.6074,1.5629,13
5803,31.6074,2.1630,15
5804,31.6074,2.7631,15
5805,31.6074,3.3633,18
5806,31.6074,3.9634,32
5807,31.6074,4.5635,45
5808,31.6074,5.1637,51
5809,31.6074,5.7638,34
5810,31.6074,6.3639,9
5811,31.6074,6.9641,6
5812,31.6074,7.5642,4
5813,31.6074,8.1643,19
5814,31.6074,8.7645,42
5815,31.6074,9.3646,40
5816,31.6074,9.9647,40
5817,31.6074,10.5648,25
5818,31.6074,11.1650,28
5819,32.1914,-11.6400,5
5820,32.1914,-11.0399,14
5821,32.1914,-10.4398,15
5822,32.1914,-9.8396,8
5823,32.1914,-9.2395,36
5824,32.1914,-8.6394,14
5825,32.1914,-7.4391,3
5826,32.1914,-6.8390,3
5827,32.1914,-6.2389,2
5828,32.1914,-5.6387,2
5829,32.1914,-5.0386,2
5830,32.1914,-4.4385,11
5831,32.1914,-3.8383,8
5832,32.1914,-3.2382,7
5833,32.1914,-2.6381,4
5834,32.1914,-2.0379,4
5835,32.1914,-1.4378,5
5836,32.1914,-0.8377,4
5837,32.1914,-0.2375,19
5838,32.1914,0.3626,26
5839,32.1914,0.9627,27
5840,32.1914,1.5629,10
5841,32.1914,2.1630,13
5842,32.1914,2.7631,21
5843,32.1914,3.3633,22
5844,32.1914,3.9634,43
5845,32.1914,4.5635,61
5846,32.1914,5.1637,53
5847,32.1914,5.7638,21
5848,32.1914,6.3639,6
5849,32.1914,6.9641,5
5850,32.1914,7.5642,8
5851,32.1914,8.1643,46
5852,32.1914,8.7645,54
5853,32.1914,9.3646,39
5854,32.1914,9.9647,36
5855,32.1914,10.5648,38
5856,32.1914,11.1650,26
5857,32.7754,-14.0406,1
5858,32.7754,-13.4404,26
5859,32.7754,-12.8403,14
5860,32.7754,-12.2402,11
5861,32.7754,-11.6400,10
5862,32.7754,-11.0399,39
5863,32.7754,-10.4398,17
5864,32.7754,-9.8396,28
5865,32.7754,-9.2395,5
5866,32.7754,-8.6394,4
5867,32.7754,-8.0393,1
5868,32.7754,-7.4391,8
5869,32.7754,-6.8390,3
5870,32.7754,-2.6381,1
5871,32.7754,-2.0379,3
5872,32.7754,-1.4378,4
5873,32.7754,-0.8377,9
5874,32.7754,-0.2375,12
5875,32.7754,0.3626,21
5876,32.7754,0.9627,22
5877,32.7754,1.5629,12
5878,32.7754,2.1630,15
5879,32.7754,2.7631,25
5880,32.7754,3.3633,35
5881,32.7754,3.9634,73
5882,32.7754,4.5635,55
5883,32.7754,5.1637,53
5884,32.7754,5.7638,19
5885,32.7754,6.3639,3
5886,32.7754,6.9641,8
5887,32.7754,7.5642,14
5888,32.7754,8.1643,51
5889,32.7754,8.7645,37
5890,32.7754,9.3646,39
5891,32.7754,9.9647,19
5892,32.7754,10.5648,35
5893,32.7754,11.1650,3
5894,33.3595,-13.4404,49
5895,33.3595,-12.8403,16
5896,33.3595,-12.2402,25
5897,33.3595,-11.6400,60
5898,33.3595,-11.0399,23
5899,33.3595,-10.4398,10
5900,33.3595,-9.8396,5
5901,33.3595,-9.2395,10
5902,33.3595,-8.6394,28
5903,33.3595,-8.0393,39
5904,33.3595,-7.4391,1
5905,33.3595,-0.8377,5
5906,33.3595,-0.2375,9
5907,33.3595,0.3626,15
5908,33.3595,0.9627,15
5909,33.3595,1.5629,12
5910,33.3595,2.1630,14
5911,33.3595,2.7631,42
5912,33.3595,3.3633,39
5913,33.3595,3.9634,62
5914,33.3595,4.5635,46
5915,33.3595,5.1637,55
5916,33.3595,5.7638,23
5917,33.3595,6.3639,11
5918,33.3595,6.9641,12
5919,33.3595,7.5642,12
5920,33.3595,8.1643,32
5921,33.3595,8.7645,33
5922,33.3595,9.3646,30
5923,33.3595,9.9647,44
5924,33.3595,10.5648,21
5925,33.9435,-13.4404,5
5926,33.9435,-12.8403,23
5927,33.9435,-12.2402,68
5928,33.9435,-11.6400,78
5929,33.9435,-11.0399,27
5930,33.9435,-10.4398,7
5931,33.9435,-9.8396,3
5932,33.9435,-9.2395,4
5933,33.9435,-8.6394,21
5934,33.9435,-8.0393,5
5935,33.9435,-0.8377,1
5936,33.9435,-0.2375,2
5937,33.9435,0.3626,24
5938,33.9435,0.9627,19
5939,33.9435,1.5629,19
5940,33.9435,2.1630,28
5941,33.9435,2.7631,47
5942,33.9435,3.3633,48
5943,33.9435,3.9634,54
5944,33.9435,4.5635,55
5945,33.9435,5.1637,37
5946,33.9435,5.7638,11
5947,33.9435,6.3639,9
5948,33.9435,6.9641,9
5949,33.9435,7.5642,22
5950,33.9435,8.1643,27
5951,33.9435,8.7645,33
5952,33.9435,9.3646,47
5953,33.9435,9.9647,26
5954,33.9435,10.5648,3
5955,34.5275,-13.4404,1
5956,34.5275,-12.8403,57
5957,34.5275,-12.2402,92
5958,34.5275,-11.6400,80
5959,34.5275,-11.0399,24
5960,34.5275,-10.4398,2
5961,34.5275,0.3626,5
5962,34.5275,0.9627,20
5963,34.5275,1.5629,26
5964,34.5275,2.1630,39
5965,34.5275,2.7631,44
5966,34.5275,3.3633,59
5967,34.5275,3.9634,44
5968,34.5275,4.5635,39
5969,34.5275,5.1637,13
5970,34.5275,5.7638,5
5971,34.5275,6.3639,6
5972,34.5275,6.9641,8
5973,34.5275,7.5642,16
5974,34.5275,8.1643,25
5975,34.5275,8.7645,12
5976,34.5275,9.3646,3
5977,35.1115,-12.8403,19
5978,35.1115,-12.2402,63
5979,35.1115,-11.6400,69
5980,35.1115,-11.0399,17
5981,35.1115,0.9627,6
5982,35.1115,1.5629,37
5983,35.1115,2.1630,44
5984,35.1115,2.7631,55
5985,35.1115,3.3633,43
5986,35.1115,3.9634,42
5987,35.1115,4.5635,13
5988,35.1115,5.1637,5
5989,35.1115,5.7638,6
5990,35.1115,6.3639,7
5991,35.1115,6.9641,4
5992,35.1115,7.5642,2
5993,35.6955,-12.2402,6
5994,35.6955,-11.6400,56
5995,35.6955,-11.0399,11
5996,35.6955,0.9627,2
5997,35.6955,1.5629,21
5998,35.6955,2.1630,53
5999,35.6955,2.7631,35
6000,35.6955,3.3633,24
6001,35.6955,3.9634,6
6002,35.6955,5.1637,2
6003,35.6955,5.7638,1
6004,36.2796,2.1630,1
