subtype,n,LS,mean_pct,pval,fdr,neglog10fdr,label
CBFA2T3-GLIS2,9,LS_2,4.121881950989165,0.0025363557235257334,0.018097240838129556,1.7423876339771025,LS2  unresolved
CBFA2T3-GLIS2,9,LS_3,0.6945463830608377,0.9513184752538902,1.0,-0.0,LS3  unresolved
CBFA2T3-GLIS2,9,LS_4,1.7797482254224821,0.4850020946629972,1.0,-0.0,LS4  Cell-cycle
CBFA2T3-GLIS2,9,LS_5,0.21511908804787558,0.2784081061194833,0.6977446797609858,0.15630346628219075,LS5  Macrophage
CBFA2T3-GLIS2,9,LS_6,1.9018553485113487,0.8381713006867392,1.0,-0.0,LS6  B/plasma
CBFA2T3-GLIS2,9,LS_7,1.6858173391433986,0.6427646508937063,1.0,-0.0,LS7  B/plasma
CBFA2T3-GLIS2,9,LS_8,2.431237696005412,0.8959122389337881,1.0,-0.0,LS8  GMP
CBFA2T3-GLIS2,9,LS_9,2.424052883744508,0.9900969539288091,1.0,-0.0,LS9  unresolved
CBFA2T3-GLIS2,9,LS_10,0.03858036161770222,0.7391532171106454,1.0,-0.0,LS10  GMP
CBFA2T3-GLIS2,9,LS_11,0.8936269660217412,0.7262491993291958,1.0,-0.0,LS11  Cell-cycle
CBFA2T3-GLIS2,9,LS_12,1.94516450937758,0.7888494376228276,1.0,-0.0,LS12  HSC/MPP
CBFA2T3-GLIS2,9,LS_13,0.0,0.9300418221243524,1.0,-0.0,LS13  Monocyte
CBFA2T3-GLIS2,9,LS_14,1.2868055003627155,0.2033477289743152,0.5592062546793668,0.252427979684507,LS14  T/NK
CBFA2T3-GLIS2,9,LS_15,2.4117917563400377,0.048318915759136605,0.2007765996166765,0.6972869053196199,LS15  Erythroid
CBFA2T3-GLIS2,9,LS_16,0.8245265267452568,0.9236900926723106,1.0,-0.0,LS16  B/plasma
CBFA2T3-GLIS2,9,LS_17,4.283050070303499,0.06883043256495852,0.2559328760161838,0.5918739229626002,LS17  Megakaryocyte
CBFA2T3-GLIS2,9,LS_18,0.6860331069470622,0.8352169955686679,1.0,-0.0,LS18  unresolved
CBFA2T3-GLIS2,9,LS_19,6.825074551251968,0.00011271437100801351,0.0012145548549434926,2.915582865658132,LS19  unresolved
CBFA2T3-GLIS2,9,LS_20,1.5032197823151154,0.6439507183205152,1.0,-0.0,LS20  Cell-cycle
CBFA2T3-GLIS2,9,LS_21,0.14215125910093668,0.8419790257025759,1.0,-0.0,LS21  unresolved
CBFA2T3-GLIS2,9,LS_22,1.6709868038979891,0.9007693291921373,1.0,-0.0,LS22  GMP
CBFA2T3-GLIS2,9,LS_23,2.7769557350615957,0.007858483356613792,0.04662111474485485,1.331417346393494,LS23  unresolved
CBFA2T3-GLIS2,9,LS_24,1.0706071371713624,0.11911464182841225,0.38616802215603935,0.4132236921728092,LS24  unresolved
CBFA2T3-GLIS2,9,LS_25,0.5650298293484933,0.49192250505153373,1.0,-0.0,LS25  T/NK
CBFA2T3-GLIS2,9,LS_26,1.4801083059019033,0.904755205849272,1.0,-0.0,LS26  GMP
CBFA2T3-GLIS2,9,LS_27,2.0180679250682143,0.8266183254035515,1.0,-0.0,LS27  unresolved
CBFA2T3-GLIS2,9,LS_28,0.1685811735212889,0.9947753040985629,1.0,-0.0,LS28  cDC
CBFA2T3-GLIS2,9,LS_29,2.3911377134204526,0.2930154282695692,0.7209814243966861,0.14207592444276293,LS29  B/plasma
CBFA2T3-GLIS2,9,LS_30,8.123427451210329,0.08171946455614998,0.297571567487222,0.5264085673241014,LS30  T/NK
CBFA2T3-GLIS2,9,LS_31,2.868081027159504,0.1649920934385118,0.47604276139636187,0.3223540342451266,LS31  unresolved
CBFA2T3-GLIS2,9,LS_32,0.7662557397358801,0.002833651933891447,0.01968642396177216,1.7058331662751351,LS32  HSC/MPP
CBFA2T3-GLIS2,9,LS_33,1.405240801458501,0.2801550608131231,0.6977446797609858,0.15630346628219075,LS33  unresolved
CBFA2T3-GLIS2,9,LS_34,2.7490170178665743,0.014865870788798918,0.0754728824662099,1.1222090630831514,LS34  Cell-cycle
CBFA2T3-GLIS2,9,LS_35,0.40293078894086665,0.9838156990234033,1.0,-0.0,LS35  unresolved
CBFA2T3-GLIS2,9,LS_36,4.4440732212695035,0.16239642369439922,0.47156797935471045,0.3264556922573659,LS36  Neutrophil
CBFA2T3-GLIS2,9,LS_37,0.29858129286826,0.7983427555632457,1.0,-0.0,LS37  Cell-cycle
CBFA2T3-GLIS2,9,LS_38,2.32193095144833,0.8335989200874718,1.0,-0.0,LS38  B/plasma
CBFA2T3-GLIS2,9,LS_39,1.410247923638569,0.9172072414804057,1.0,-0.0,LS39  unresolved
CBFA2T3-GLIS2,9,LS_40,0.9790952719639211,0.2013235278337342,0.5565383387236212,0.254504912690284,LS40  unresolved
CBFA2T3-GLIS2,9,LS_41,1.6704517292459569,0.3947814072526495,0.8907888163649527,0.05022524406444499,LS41  unresolved
CBFA2T3-GLIS2,9,LS_42,2.5959108751262123,0.06224994037756416,0.24167623911289612,0.6167660460318005,LS42  HSC/MPP
CBFA2T3-GLIS2,9,LS_43,2.707999437139854,0.8787025056392552,1.0,-0.0,LS43  Monocyte
CBFA2T3-GLIS2,9,LS_44,6.154388307153893,0.5951632201885845,1.0,-0.0,LS44  unresolved
CBFA2T3-GLIS2,9,LS_45,0.6294527113134656,0.02140035101102269,0.10272168485290892,0.9883378658686777,LS45  Macrophage
CBFA2T3-GLIS2,9,LS_46,3.6305347432847386,0.11777096790874031,0.38616802215603935,0.4132236921728092,LS46  GMP
CBFA2T3-GLIS2,9,LS_47,4.649244366839604,0.30241617121266107,0.7392395296309493,0.13121481797628481,LS47  Macrophage
CBFA2T3-GLIS2,9,LS_48,0.9472771051670978,0.9827480183932302,1.0,-0.0,LS48  unresolved
t(6;9),19,LS_1,3.7967736733533304,0.046323963189095665,0.1941194647924009,0.7119309147502582,LS1  Erythroid
t(6;9),19,LS_2,0.9546978869255738,0.942883298735142,1.0,-0.0,LS2  unresolved
t(6;9),19,LS_3,2.488277189893694,0.3708936548830462,0.86269537347246,0.0641425310229388,LS3  unresolved
t(6;9),19,LS_4,0.5138412472279746,0.9931987104454005,1.0,-0.0,LS4  Cell-cycle
t(6;9),19,LS_5,0.3275560509757278,0.10274590674504669,0.356906833956478,0.447445136210288,LS5  Macrophage
t(6;9),19,LS_6,3.4650189577963135,0.042931606554087724,0.1848042912961884,0.733287948350671,LS6  B/plasma
t(6;9),19,LS_7,2.1359340261034925,0.22253340664584925,0.5964347142589259,0.22443708726406922,LS7  B/plasma
t(6;9),19,LS_8,6.882551413280602,0.003285219031911242,0.022238405754476102,1.6528963500419096,LS8  GMP
t(6;9),19,LS_9,3.9120584812462953,0.9417133761253978,1.0,-0.0,LS9  unresolved
t(6;9),19,LS_10,0.0,0.9802868794960762,1.0,-0.0,LS10  GMP
t(6;9),19,LS_11,0.9027081977337694,0.7085950353942521,1.0,-0.0,LS11  Cell-cycle
t(6;9),19,LS_12,1.3397346317235248,0.784761937183571,1.0,-0.0,LS12  HSC/MPP
t(6;9),19,LS_13,0.13446573608738843,0.8394623227019369,1.0,-0.0,LS13  Monocyte
t(6;9),19,LS_14,0.6443190644606421,0.8032976290735014,1.0,-0.0,LS14  T/NK
t(6;9),19,LS_15,0.6528014401254489,0.9855349768839846,1.0,-0.0,LS15  Erythroid
t(6;9),19,LS_16,1.5959962577840558,0.9393158530042712,1.0,-0.0,LS16  B/plasma
t(6;9),19,LS_17,4.227547033146812,0.0008782799343587919,0.007360822307007017,2.133073666172421,LS17  Megakaryocyte
t(6;9),19,LS_18,2.18473020987598,0.012552987283836367,0.06434929403753012,1.1914562132861974,LS18  unresolved
t(6;9),19,LS_19,3.0059263259277347,0.2797468232439858,0.6977446797609858,0.15630346628219075,LS19  unresolved
t(6;9),19,LS_20,1.8083481659419576,0.8439974440252063,1.0,-0.0,LS20  Cell-cycle
t(6;9),19,LS_21,0.9917980864351866,0.14754792025525137,0.44517315368441557,0.35147103382130696,LS21  unresolved
t(6;9),19,LS_22,3.4259786726534145,9.951249904954945e-06,0.00011941499885945933,3.9229411211731704,LS22  GMP
t(6;9),19,LS_23,0.6674671996059311,0.7729760803202348,1.0,-0.0,LS23  unresolved
t(6;9),19,LS_24,1.4510315027851606,0.011579351964705007,0.06186409699453296,1.2085613219144924,LS24  unresolved
t(6;9),19,LS_25,0.33487674437217213,0.8661966193577337,1.0,-0.0,LS25  T/NK
t(6;9),19,LS_26,3.1026876118084257,0.06717606624846388,0.2533497355656352,0.5962795446689303,LS26  GMP
t(6;9),19,LS_27,3.170469100371718,0.09096567524049409,0.3245261927498708,0.4887502452190349,LS27  unresolved
t(6;9),19,LS_28,0.8629067860887978,0.934912515292855,1.0,-0.0,LS28  cDC
t(6;9),19,LS_29,2.8144609129272053,0.007753747410405281,0.046522484462431686,1.3323371004888773,LS29  B/plasma
t(6;9),19,LS_30,8.271257578665994,0.0062658585322163275,0.03892203888247319,1.4098044178329074,LS30  T/NK
t(6;9),19,LS_31,1.27030822912787,0.8390254466468537,1.0,-0.0,LS31  unresolved
t(6;9),19,LS_32,0.09323027784766738,0.7615967032570732,1.0,-0.0,LS32  HSC/MPP
t(6;9),19,LS_33,1.5205332850680293,0.026012390507645138,0.1226298409646128,0.9114038349618798,LS33  unresolved
t(6;9),19,LS_34,1.9529615742255215,0.10766622187745606,0.3678141529865571,0.43437156371755253,LS34  Cell-cycle
t(6;9),19,LS_35,1.6928702854714843,0.20713639655989013,0.566673665200114,0.24666696968429072,LS35  unresolved
t(6;9),19,LS_36,2.7595275308966514,0.011256154104220298,0.06127061203121977,1.2127477814853473,LS36  Neutrophil
t(6;9),19,LS_37,0.2445914057894695,0.8252697330145905,1.0,-0.0,LS37  Cell-cycle
t(6;9),19,LS_38,1.8372566619330792,0.8959956943049547,1.0,-0.0,LS38  B/plasma
t(6;9),19,LS_39,2.3743825497074664,0.12900611656480743,0.4006778208601077,0.39720469686017884,LS39  unresolved
t(6;9),19,LS_40,1.1894160235604552,0.01535419215091209,0.07627501876703127,1.1176176768298736,LS40  unresolved
t(6;9),19,LS_41,0.5585304571358499,0.9976292452460688,1.0,-0.0,LS41  unresolved
t(6;9),19,LS_42,2.177551081561879,0.183434016982168,0.5179313420672979,0.2857278073157183,LS42  HSC/MPP
t(6;9),19,LS_43,3.052495752964522,0.8195878273196794,1.0,-0.0,LS43  Monocyte
t(6;9),19,LS_44,7.568158212605507,0.26818234195094326,0.6873799832529032,0.16280311882285892,LS44  unresolved
t(6;9),19,LS_45,0.14480131777132998,0.9361695245426233,1.0,-0.0,LS45  Macrophage
t(6;9),19,LS_46,0.97223517398607,0.9944272813344007,1.0,-0.0,LS46  GMP
t(6;9),19,LS_47,3.181427788169792,0.5187610573199433,1.0,-0.0,LS47  Macrophage
t(6;9),19,LS_48,1.3435022068528775,0.997674508528374,1.0,-0.0,LS48  unresolved
mono7/del7q,47,LS_1,3.4250338940021567,0.253243848269852,0.6619443162697122,0.17917854251487378,LS1  Erythroid
mono7/del7q,47,LS_2,2.106086831703026,0.15114367958935682,0.4484668410230254,0.34826966252646213,LS2  unresolved
mono7/del7q,47,LS_3,1.8363510917350327,0.7956675865007466,1.0,-0.0,LS3  unresolved
mono7/del7q,47,LS_4,1.3882794089078971,0.6900883789046028,1.0,-0.0,LS4  Cell-cycle
mono7/del7q,47,LS_5,0.07846191831975044,0.9054797916947153,1.0,-0.0,LS5  Macrophage
mono7/del7q,47,LS_6,3.0948458029249917,0.2747627975553394,0.6977446797609858,0.15630346628219075,LS6  B/plasma
mono7/del7q,47,LS_7,1.880987897716076,0.8670495419082236,1.0,-0.0,LS7  B/plasma
mono7/del7q,47,LS_8,2.9313193726165787,0.9661573186171265,1.0,-0.0,LS8  GMP
mono7/del7q,47,LS_9,5.806535394588085,0.5519625960904048,1.0,-0.0,LS9  unresolved
mono7/del7q,47,LS_10,0.194653469123847,0.2468628657992571,0.6517179657100387,0.18594030677609152,LS10  GMP
mono7/del7q,47,LS_11,1.0599250040335735,0.7861223048684127,1.0,-0.0,LS11  Cell-cycle
mono7/del7q,47,LS_12,1.7184886774803652,0.43196601357526365,0.9583111561669714,0.018493455988711445,LS12  HSC/MPP
mono7/del7q,47,LS_13,0.278020365894254,0.7889503973434201,1.0,-0.0,LS13  Monocyte
mono7/del7q,47,LS_14,1.6435996966823203,0.0790421402906823,0.2898211810658351,0.5378698780647575,LS14  T/NK
mono7/del7q,47,LS_15,1.7375246279987162,0.08846167453525511,0.31991619283982664,0.4949637771618981,LS15  Erythroid
mono7/del7q,47,LS_16,3.7992160777468547,0.02137415971441723,0.10272168485290892,0.9883378658686777,LS16  B/plasma
mono7/del7q,47,LS_17,2.9452728085079394,0.31700181570900526,0.7642783502025332,0.11674844254867005,LS17  Megakaryocyte
mono7/del7q,47,LS_18,1.021012338400335,0.9261422035984342,1.0,-0.0,LS18  unresolved
mono7/del7q,47,LS_19,2.5435361931301212,0.2508585030211076,0.6589715900255962,0.18113330856392443,LS19  unresolved
mono7/del7q,47,LS_20,2.0556657381739716,0.9520336309482657,1.0,-0.0,LS20  Cell-cycle
mono7/del7q,47,LS_21,0.8518474928774812,0.6889776108649084,1.0,-0.0,LS21  unresolved
mono7/del7q,47,LS_22,1.3496241609963868,0.7187731747651969,1.0,-0.0,LS22  GMP
mono7/del7q,47,LS_23,1.5444935195612306,0.0036930404329622193,0.02437406685755065,1.6130720019422047,LS23  unresolved
mono7/del7q,47,LS_24,0.4221710105238494,0.8994028276887103,1.0,-0.0,LS24  unresolved
mono7/del7q,47,LS_25,1.0651353384493196,0.037917283321364126,0.16823803019899378,0.7740758251928453,LS25  T/NK
mono7/del7q,47,LS_26,1.9605402600666062,0.9947231592237007,1.0,-0.0,LS26  GMP
mono7/del7q,47,LS_27,3.1968903620518345,0.07037866184876806,0.25985967451852826,0.5852611098520942,LS27  unresolved
mono7/del7q,47,LS_28,1.3970747037843088,0.6222903485633187,1.0,-0.0,LS28  cDC
mono7/del7q,47,LS_29,2.7416295987453676,0.01242467004369137,0.0643159390496965,1.19168138503053,LS29  B/plasma
mono7/del7q,47,LS_30,4.810465100204451,0.925300725472538,1.0,-0.0,LS30  T/NK
mono7/del7q,47,LS_31,0.9686516265152681,0.9677225913919779,1.0,-0.0,LS31  unresolved
mono7/del7q,47,LS_32,0.25118912386326564,0.28429114543395717,0.7047217126250206,0.15198234759175192,LS32  HSC/MPP
mono7/del7q,47,LS_33,1.1254807018539164,0.5314058385352239,1.0,-0.0,LS33  unresolved
mono7/del7q,47,LS_34,2.091208924671923,0.028235431546801897,0.13193192793549913,0.8796500911234777,LS34  Cell-cycle
mono7/del7q,47,LS_35,1.2430346000976609,0.9718823773972726,1.0,-0.0,LS35  unresolved
mono7/del7q,47,LS_36,2.4706840432145434,0.12508111902147195,0.39436155996755984,0.4041054241252915,LS36  Neutrophil
mono7/del7q,47,LS_37,0.9581684691749794,0.06772905505255337,0.25362369551594455,0.5958101736961391,LS37  Cell-cycle
mono7/del7q,47,LS_38,3.383047177608709,0.11920804148045844,0.38616802215603935,0.4132236921728092,LS38  B/plasma
mono7/del7q,47,LS_39,1.7388166007530355,0.7791823306762704,1.0,-0.0,LS39  unresolved
mono7/del7q,47,LS_40,0.6848782154469614,0.958348947528915,1.0,-0.0,LS40  unresolved
mono7/del7q,47,LS_41,1.8361024770405256,0.11577860709444066,0.384472355634369,0.4151348814205731,LS41  unresolved
mono7/del7q,47,LS_42,3.0183321103199785,0.001348502407112312,0.01031897494138117,1.9863634421867529,LS42  HSC/MPP
mono7/del7q,47,LS_43,3.617311384124671,0.6594209657601303,1.0,-0.0,LS43  Monocyte
mono7/del7q,47,LS_44,6.569680337579293,0.8887323647697207,1.0,-0.0,LS44  unresolved
mono7/del7q,47,LS_45,0.22546481394097959,0.9250058818724768,1.0,-0.0,LS45  Macrophage
mono7/del7q,47,LS_46,2.142498102432834,0.6319103250908843,1.0,-0.0,LS46  GMP
mono7/del7q,47,LS_47,2.6028210102547913,0.15028915359324407,0.4484668410230254,0.34826966252646213,LS47  Macrophage
mono7/del7q,47,LS_48,4.187942124159786,0.00050356198973513,0.0045064530606804855,2.346165148195332,LS48  unresolved
complex(>=3),78,LS_1,3.575450123455775,0.0023074265469167224,0.01668933173660314,1.7775610527105734,LS1  Erythroid
complex(>=3),78,LS_2,1.8363496351256625,0.6694305335648416,1.0,-0.0,LS2  unresolved
complex(>=3),78,LS_3,1.9292293303445296,0.8809678265230833,1.0,-0.0,LS3  unresolved
complex(>=3),78,LS_4,1.5286184067568298,0.9244500434890607,1.0,-0.0,LS4  Cell-cycle
complex(>=3),78,LS_5,0.27708112683557884,0.9262092714264182,1.0,-0.0,LS5  Macrophage
complex(>=3),78,LS_6,2.827810760856349,0.8817626453645631,1.0,-0.0,LS6  B/plasma
complex(>=3),78,LS_7,1.3858842843792099,0.9989415864903993,1.0,-0.0,LS7  B/plasma
complex(>=3),78,LS_8,3.1117089345477957,0.9976277854054738,1.0,-0.0,LS8  GMP
complex(>=3),78,LS_9,5.696252275083536,0.7297847248722114,1.0,-0.0,LS9  unresolved
complex(>=3),78,LS_10,0.38083040007458935,0.45877777739494535,1.0,-0.0,LS10  GMP
complex(>=3),78,LS_11,1.1585343196164513,0.9665421107185843,1.0,-0.0,LS11  Cell-cycle
complex(>=3),78,LS_12,2.045163117700904,0.14664992537416444,0.4450066701009128,0.35163347943185397,LS12  HSC/MPP
complex(>=3),78,LS_13,0.10123387169798397,0.9971903287959024,1.0,-0.0,LS13  Monocyte
complex(>=3),78,LS_14,1.5853888976055042,0.01081167713667294,0.05946422425170117,1.2257442423890714,LS14  T/NK
complex(>=3),78,LS_15,3.4640948036232833,7.500346580846928e-13,2.200101663715099e-11,10.657557250554904,LS15  Erythroid
complex(>=3),78,LS_16,3.011222272564659,0.02183805877065383,0.10387833361175876,0.9834750258219279,LS16  B/plasma
complex(>=3),78,LS_17,3.976487833206941,0.005339665394040558,0.03356361104825494,1.4741313203711996,LS17  Megakaryocyte
complex(>=3),78,LS_18,0.8563866896853752,0.9997063618390539,1.0,-0.0,LS18  unresolved
complex(>=3),78,LS_19,3.2948659871228907,0.0012668953903850128,0.009837070090048335,2.007134234210974,LS19  unresolved
complex(>=3),78,LS_20,1.545019783223335,0.9993083382494712,1.0,-0.0,LS20  Cell-cycle
complex(>=3),78,LS_21,0.39172969585860645,0.997606386996115,1.0,-0.0,LS21  unresolved
complex(>=3),78,LS_22,1.009686122975213,0.9999993699148495,1.0,-0.0,LS22  GMP
complex(>=3),78,LS_23,1.7822350043081783,0.00012215378065855102,0.0012899439237542987,2.8894291688739404,LS23  unresolved
complex(>=3),78,LS_24,0.6582669350684915,0.7454726030369789,1.0,-0.0,LS24  unresolved
complex(>=3),78,LS_25,0.7593188671662923,0.6463863380024883,1.0,-0.0,LS25  T/NK
complex(>=3),78,LS_26,2.110478519571627,0.9008542273702069,1.0,-0.0,LS26  GMP
complex(>=3),78,LS_27,2.5235004815760047,0.7465947397801312,1.0,-0.0,LS27  unresolved
complex(>=3),78,LS_28,1.1713234151624357,0.9449427445189882,1.0,-0.0,LS28  cDC
complex(>=3),78,LS_29,3.3872143796020624,4.553219054610332e-08,7.285150487376531e-07,6.137561472698081,LS29  B/plasma
complex(>=3),78,LS_30,6.835852997120619,0.01159951818647493,0.06186409699453296,1.2085613219144924,LS30  T/NK
complex(>=3),78,LS_31,2.5239144905673685,0.0183376316551846,0.08965064364756917,1.0474465880696273,LS31  unresolved
complex(>=3),78,LS_32,0.5239132555983419,0.00929785998658766,0.05278785024643317,1.2774660240214313,LS32  HSC/MPP
complex(>=3),78,LS_33,1.1398265195691004,0.8319877542448668,1.0,-0.0,LS33  unresolved
complex(>=3),78,LS_34,3.0919424279630547,7.744912493318906e-09,1.460469213025851e-07,6.835507593605812,LS34  Cell-cycle
complex(>=3),78,LS_35,0.5698398734570718,0.9999999981589329,1.0,-0.0,LS35  unresolved
complex(>=3),78,LS_36,2.430778883461324,0.05589344146559388,0.2240034450260476,0.6497453024502234,LS36  Neutrophil
complex(>=3),78,LS_37,0.3067404104406252,0.947950306954655,1.0,-0.0,LS37  Cell-cycle
complex(>=3),78,LS_38,3.1494651593947003,0.012372135811001259,0.0643159390496965,1.19168138503053,LS38  B/plasma
complex(>=3),78,LS_39,1.0329693623425167,0.9998859638094393,1.0,-0.0,LS39  unresolved
complex(>=3),78,LS_40,0.7306540420855645,0.8429037433872552,1.0,-0.0,LS40  unresolved
complex(>=3),78,LS_41,1.866824192510455,0.6366594220272883,1.0,-0.0,LS41  unresolved
complex(>=3),78,LS_42,2.450073565241799,0.0973183842719218,0.34143936303829325,0.4666864124395875,LS42  HSC/MPP
complex(>=3),78,LS_43,2.553800189843196,0.9979425516596425,1.0,-0.0,LS43  Monocyte
complex(>=3),78,LS_44,5.76008331352773,0.9256219890126189,1.0,-0.0,LS44  unresolved
complex(>=3),78,LS_45,0.14223496975105437,0.9986829853237591,1.0,-0.0,LS45  Macrophage
complex(>=3),78,LS_46,2.397070096410871,0.6096950463312332,1.0,-0.0,LS46  GMP
complex(>=3),78,LS_47,2.6651006982712366,0.12313843367100968,0.3916692348089946,0.4070805404700728,LS47  Macrophage
complex(>=3),78,LS_48,2.4475492776471346,0.8801130904608682,1.0,-0.0,LS48  unresolved
