subtype,n,LS,mean_pct,pval,fdr,neglog10fdr
CEBPA-mut,80,LS_11,1.3456340831780778,0.0021629716627917183,0.012661297538292985,1.8975217852471722
CEBPA-mut,80,LS_12,2.117803528849323,0.017000119547352397,0.07698167342197311,1.1136126524772079
CEBPA-mut,80,LS_13,0.3103061273171891,0.5504420508087803,1.0,-0.0
CEBPA-mut,80,LS_14,1.456295627636659,0.14803094325061883,0.4280412816885364,0.3685143441995143
CEBPA-mut,80,LS_15,1.7684475338931145,5.792278701463147e-07,1.1584557402926293e-05,4.93612055411731
CEBPA-mut,80,LS_16,2.449860888982814,0.37161320429691425,0.8335249442173777,0.07908139886673327
CEBPA-mut,80,LS_17,2.2201139511230252,0.9853662549825845,1.0,-0.0
CEBPA-mut,80,LS_18,0.6944966212820677,0.9999394151943909,1.0,-0.0
CEBPA-mut,80,LS_19,2.2418704010470543,0.9546227968523928,1.0,-0.0
CEBPA-mut,80,LS_20,2.5255333628068874,0.2534968469186009,0.6434043254396089,0.19151602377561014
CEBPA-mut,80,LS_21,1.203468947097569,0.2402146488645388,0.6266469100814056,0.20297709744196282
CEBPA-mut,80,LS_22,0.4675589891761936,1.0,1.0,-0.0
CEBPA-mut,80,LS_23,0.7447833426306183,0.993575120948354,1.0,-0.0
CEBPA-mut,80,LS_24,0.7671214813047598,0.2922059967966813,0.6943508834772625,0.1584210075741157
CEBPA-mut,80,LS_25,1.7562273882006028,9.753814644082979e-13,4.68183102915983e-11,10.329584264374486
CEBPA-mut,80,LS_26,3.4746870263258747,0.01116955783333706,0.05155180538463258,1.2877561207809665
CEBPA-mut,80,LS_27,2.7436838859144905,0.10348988283126892,0.31439964404436127,0.5025179543300127
CEBPA-mut,80,LS_28,0.7608225207823872,0.9979444779993101,1.0,-0.0
CEBPA-mut,80,LS_29,1.216333939548581,0.9988439016720001,1.0,-0.0
CEBPA-mut,80,LS_30,5.3175774374303,0.25986655075755916,0.6434043254396089,0.19151602377561014
CEBPA-mut,80,LS_31,2.0201404309444015,0.4341766887833125,0.9309862963172184,0.031056711583227457
CEBPA-mut,80,LS_32,3.526793994859999,7.393537805618058e-40,1.7744490733483339e-37,16.0
CEBPA-mut,80,LS_33,1.0657851031227055,0.8185984735273122,1.0,-0.0
