LS,gene,log2FC,padj
LS_25,RHOBTB1,1.5344368,0.0005587200414383788
LS_25,LAX1,1.5314822,6.21481814886681e-13
LS_25,USP20,1.5307801,3.9889528637707645e-39
LS_25,ADGRE2,1.5228637,4.744358097981625e-82
LS_25,FAAH,1.5214255,2.6364708415896516e-30
LS_25,SHQ1,1.5196242,5.146531371514089e-18
LS_25,ZNF445,1.5116273,1.7607291484512693e-62
LS_25,CEP41,1.5089213,5.383498998829831e-28
LS_25,LAPTM5,1.5086945,2.4895286137716872e-197
LS_25,TOX,1.5064048,2.096471504565911e-38
LS_25,CLMN,1.5038301,9.019060754005843e-08
LS_25,ZNF627,1.5022141,1.8892575086555315e-08
LS_25,TRBV20-1,1.5020984,7.677134312983144e-20
LS_25,CCDC144A,1.498619,5.893831438434711e-09
LS_25,TTC3,1.4937347,1.51161039354865e-164
LS_25,NUDT8,1.4907912,5.486296568284361e-40
LS_25,TBC1D10A,1.4861042,1.0147251818110337e-10
LS_25,LINC00426,1.4831614,0.000231085003375202
LS_25,RGS10,1.4800748,1.3602489297173342e-89
LS_25,NHSL2,1.4789199,1.1221916198401893e-05
LS_25,SELPLG,1.4730858,1.8135521561148492e-89
LS_25,PALM2-AKAP2,1.4692295,2.4640531476871434e-64
LS_25,CHST11,1.4667258,2.0940551238703545e-113
LS_25,GALNT7,1.4622697,2.006844156818041e-73
LS_25,SPATC1L,1.4536282,5.757805204416908e-68
LS_25,CLK4,1.4508547,1.4869772211467133e-28
LS_25,ZBTB8A,1.4503614,1.543587137775451e-17
LS_25,AKR1C3,1.4499496,8.995550287866064e-73
LS_25,MEX3B,1.4470881,5.607180951371948e-19
LS_25,IFI27L2,1.4466937,3.0660908763694337e-40
LS_25,TSEN2,1.4445677,5.981171749806702e-15
LS_25,SLC46A3,1.4438725,1.7977405979003697e-08
LS_25,CBFA2T3,1.4343479,8.871677255882661e-87
LS_25,CLIP2,1.427164,1.2472198500249436e-40
LS_25,RASGRP2,1.4266824,8.724807516394245e-142
LS_25,ZNF667-AS1,1.4262052,2.1246883264553775e-05
LS_25,KIF18A,1.4257112,5.184242879920012e-05
LS_25,HS3ST3B1,1.4249485,0.0003886632554768499
LS_25,ACSF3,1.4224269,2.107967312826639e-57
LS_25,LINC01341,1.4155234,4.3367552924637274e-10
LS_25,EVL,1.4142483,2.2233231685823542e-61
LS_25,BCL2L1,1.4041234,2.906843185314398e-31
LS_25,NUDT7,1.4030459,1.4452797292640258e-13
LS_25,UBE2E2,1.3988006,2.4899062581036305e-29
LS_25,DCAF4,1.3987551,2.701974013163376e-06
LS_25,MAP1A,1.3985415,1.060872285159553e-32
LS_25,PLCB1,1.3980529,3.0009976588830467e-75
LS_25,PPA1,1.3977239,1.8957258806239368e-100
LS_25,SLC22A16,1.3964182,2.2229667167062984e-33
LS_25,PDE7A,1.3957338,1.1317631140471187e-85
LS_25,CAPG,1.3956999,1.1996036775267658e-112
LS_25,PDIK1L,1.3932283,9.680501837348742e-08
LS_25,HSD17B8,1.3905014,3.1421248607214334e-26
LS_25,CDK6,1.3882927,1.4653920155183501e-152
LS_25,CD44,1.3875555,3.7741979889864716e-132
LS_25,TFDP2,1.3873023,1.933301849943664e-88
LS_25,TSTD1,1.3823936,1.1784445466454227e-95
LS_25,LY9,1.3813273,0.0005747542388920076
LS_25,DSTN,1.3810681,1.702111866380302e-77
LS_25,TTLL12,1.374014,9.926640346009792e-33
LS_25,SEPTIN1,1.3710983,8.704277372414472e-22
LS_25,SSBP2,1.3708267,3.6569056647651624e-93
LS_25,GNA15,1.3696951,2.1225969359182742e-120
LS_25,ATXN10,1.364466,2.2995934300585285e-79
LS_25,HIVEP3,1.3633099,1.066434191176017e-08
LS_25,RPP40,1.3630728,2.146201912579168e-14
LS_25,DPYD,1.3587784,4.748048148960135e-47
LS_25,CRY1,1.3566359,1.345800776664122e-08
LS_25,STMN3,1.3561062,6.160002922046738e-48
LS_25,NIPSNAP3B,1.3511747,9.522783863520063e-10
LS_25,MCOLN1,1.3481417,3.13356479824297e-21
LS_25,DPH1,1.347623,2.991650471491973e-40
LS_25,RPTOR,1.3474052,1.340409725930849e-26
LS_25,IGSF8,1.3437519,1.5258042612328109e-26
LS_25,EMID1,1.3412918,8.065635933655642e-66
LS_25,PXDN,1.3412167,2.089651512788328e-08
LS_25,GPSM1,1.3399609,1.3123915967584082e-20
LS_25,SVOPL,1.3373296,2.8802265177665095e-11
LS_25,KCNAB2,1.3366529,1.0505140766959069e-108
LS_25,ZFP36L1,1.3333764,5.535327666911914e-36
LS_25,FKBP4,1.3330454,2.7318154008191417e-69
LS_25,FAM30A,1.331898,1.6807538341653297e-71
LS_25,TRDMT1,1.3297596,2.814954945303125e-10
LS_25,HENMT1,1.329424,7.523923623156914e-53
LS_25,HIST1H1D,1.3279406,8.869025835079581e-79
LS_25,PECAM1,1.3255475,6.067039367676533e-101
LS_25,PTTG1IP,1.3253579,7.791532941634886e-118
LS_25,DAPK1,1.3250946,9.297357837375512e-64
LS_25,ZC3HAV1L,1.3243339,1.2676181429789296e-06
LS_25,FKBP5,1.3240489,1.6251793934785505e-66
LS_25,TTC24,1.3209473,7.286464729877565e-12
LS_25,ATP2B4,1.3190603,1.7498424635189668e-70
LS_25,TAF1D,1.3178161,5.858864407662394e-118
LS_25,CLECL1,1.3145934,1.0656872518626078e-18
LS_25,SHMT1,1.3111197,1.330767207164372e-07
LS_25,CD200,1.3099241,1.0463261009704502e-28
LS_25,STK26,1.3097072,6.212215823181181e-82
LS_25,ARMCX1,1.3092891,1.073720059561054e-09
LS_25,ZDHHC20,1.3087041,1.2516419867174692e-26
LS_25,ZNF444,1.3075662,5.260297279080479e-13
LS_25,LKAAEAR1,1.3046409,2.3415152295243727e-06
LS_25,PRXL2A,1.3041804,3.4342330844031524e-05
LS_25,AC008014.1,1.3026149,2.8879438106095916e-06
LS_25,NIN,1.3017541,7.943654618768209e-97
LS_25,SEMA4B,1.2989784,0.0007761512027315264
LS_25,ZFY,1.2977875,3.520202452565005e-09
LS_25,ERVK13-1,1.2977246,0.0007061591743140266
LS_25,GNG2,1.2964488,5.7678808263387954e-30
LS_25,TRGC1,1.2940781,6.830317828179678e-23
LS_25,FCHO1,1.2938972,5.731103128807346e-14
LS_25,ATP8A1,1.2916827,8.514410958970343e-19
LS_25,THEM6,1.2914685,6.495026412440073e-13
LS_25,KATNB1,1.2907122,4.200074193826364e-27
LS_25,TWNK,1.2876602,0.0005910875745802796
LS_25,RAP1GAP2,1.2867713,1.6004485202342622e-12
LS_25,P2RX5,1.2866923,1.881888968964657e-27
LS_25,BYSL,1.284237,1.92635877174398e-10
LS_25,MYO1G,1.2830539,3.180996996760334e-91
LS_25,PDE3B,1.2811143,2.143891531572688e-52
LS_25,SEPTIN9,1.2805305,1.8977976936339782e-81
LS_25,KANK2,1.2790874,1.7205154757927798e-07
LS_25,ZNF852,1.2788986,5.449119439059319e-06
LS_25,PRKCQ-AS1,1.2776989,1.4446241937341286e-41
LS_25,CD3EAP,1.2773416,1.3620220862496144e-06
LS_25,ZNF714,1.27708,2.124825566752103e-10
LS_25,ZP3,1.2759972,2.2803363631386318e-07
LS_25,SYTL1,1.274163,2.247569966807276e-80
LS_25,C22orf34,1.2740377,2.6426901982143e-14
LS_25,PM20D2,1.2738057,1.4105105063802773e-44
LS_25,XPA,1.2735435,2.5436392018304674e-29
LS_25,CEACAM21,1.2721511,0.00016395450453639618
LS_25,CLCN3,1.2702545,4.467073660963983e-14
LS_25,OAT,1.2689382,7.519567328298693e-25
LS_25,SLC2A6,1.2671373,2.900504631569586e-06
LS_25,SACM1L,1.2656976,4.7735404248011787e-26
LS_25,ZFAND2B,1.2645035,1.6085223476579475e-55
LS_25,TRIM73,1.2600853,1.6873642259727176e-16
LS_25,A1BG,1.259912,1.9106843248268297e-39
LS_25,TESPA1,1.2595372,1.6042026593786746e-49
LS_25,WT1,1.2578593,2.404980218662011e-09
LS_25,ZNF141,1.25673,1.6968386122929374e-19
LS_25,KLHL23,1.2547303,1.7852913993586462e-08
LS_25,RAB37,1.2513477,2.6821160613885176e-85
LS_25,LST1,1.2505337,1.1649342502900718e-85
LS_25,CENPU,1.2470293,7.688678897542451e-33
LS_25,SLC7A5,1.2450733,5.729547465684315e-40
LS_25,B4GALT6,1.2445481,4.214804165929274e-12
LS_25,GLIPR1,1.2437402,2.341177991859897e-95
LS_25,CCND3,1.2429413,1.4299939934942555e-80
LS_25,ZNF550,1.2423604,4.655895296842196e-06
LS_25,XYLT1,1.2397143,1.3219590073480514e-07
LS_25,AC246787.2,1.2362409,3.092224542524498e-05
LS_25,PPT2,1.2335572,1.1201859234349377e-22
LS_25,ZBTB20,1.2320718,2.7769303464247014e-30
LS_25,SEMA4A,1.229734,7.529892126605451e-22
LS_25,GLUL,1.2291662,2.8214215124047015e-123
LS_25,PRNP,1.2282541,7.444690624370908e-53
LS_25,CD48,1.2267557,3.703471049650678e-27
LS_25,PRKCE,1.2262468,1.0602753953590262e-13
LS_25,AK4,1.2215055,8.977179515257899e-12
LS_25,CEP68,1.2181891,2.224395634605305e-28
LS_25,PPAT,1.2173041,1.1152908407715758e-15
LS_25,NT5C3B,1.2152814,1.2193494657629695e-10
LS_25,TBXAS1,1.214874,4.488014537872143e-77
LS_25,RAMP1,1.2146516,1.1941795986476257e-32
LS_25,ABRAXAS1,1.2122321,2.2058416263265373e-25
LS_25,ZMIZ1,1.2113997,4.376969294853138e-78
LS_25,MATK,1.209854,3.370120809207342e-49
LS_25,STAMBPL1,1.2096527,0.00014381518589501777
LS_25,PRKY,1.2094513,1.7407585100940574e-12
LS_25,GCFC2,1.2079184,1.1980410359396632e-09
LS_25,ICAM4,1.204764,4.3508418906195086e-33
LS_25,AC012146.1,1.200009,2.858509179145246e-06
LS_25,LSM7,1.1990057,1.2155809662691871e-132
LS_25,LANCL1,1.1983323,4.106685294536928e-15
LS_25,WDHD1,1.1951709,2.5033718648318647e-06
LS_25,NOL11,1.193776,4.457641850799527e-33
LS_25,MRTFB,1.1920264,6.790882971074718e-06
LS_25,HPS4,1.1893505,2.0126592896430833e-45
LS_25,ACY3,1.1881719,6.944782437897807e-18
LS_25,ZNF827,1.1863483,7.732540854355912e-06
LS_25,SPPL2B,1.184888,2.6710794916042083e-53
LS_25,GSTM2,1.1835911,2.588455690105808e-25
LS_25,VPS13A,1.1802933,9.13315586370557e-27
LS_25,UHRF1,1.1788287,5.788944463832989e-34
LS_25,KIAA0040,1.1768827,1.4834328720833157e-06
LS_25,NEDD4,1.1767669,3.7672728545147883e-13
LS_25,EXOSC5,1.1730357,8.920421983355303e-62
LS_25,QTRT1,1.1724873,7.458466652857754e-48
LS_25,PRH1,1.1721685,2.803480300920825e-10
LS_25,SYPL1,1.1719519,3.94919149634871e-85
LS_25,SYNGR2,1.1717486,2.8776602782794027e-93
LS_25,EIF3L,1.1714125,1.709843369489246e-128
LS_25,ZNF354B,1.1698776,0.00044016585822444194
LS_25,NHEJ1,1.1690063,7.795461334456302e-09
LS_25,CEP128,1.1625729,3.6169644874054673e-06
LS_25,KIZ,1.1613743,7.391254645068992e-12
LS_25,SNHG7,1.1610612,2.8884515805712086e-96
LS_25,C1orf109,1.15953,0.00012681263990641748
LS_25,FAM120B,1.1594453,2.4141294065913474e-21
LS_25,MIB2,1.1568971,5.775809126762868e-22
LS_25,ASRGL1,1.154431,1.5097488541893967e-17
LS_25,HIST1H2AC,1.1525463,1.8459518424833567e-53
LS_25,TNFRSF1A,1.1524297,3.510766267175964e-75
LS_25,SPATA13,1.1524072,1.8387928939931168e-10
LS_25,TEC,1.1519182,1.6060106997636095e-32
LS_25,MGAT4A,1.1498133,3.8411961846413287e-16
LS_25,QSOX2,1.1490576,0.00019629050854313976
LS_25,INTS13,1.14789,3.35933132988469e-20
LS_25,PTDSS1,1.147406,1.5059376763067622e-72
LS_25,ZNF816,1.1462772,0.00017578843736195705
LS_25,FBXO21,1.1446426,1.213004273919923e-06
LS_25,HTATIP2,1.1445357,5.847384434652741e-21
LS_25,AC083798.2,1.1429806,0.00012559201657235856
LS_25,EHD2,1.1416639,1.6815542345939945e-06
LS_25,CD81,1.1412784,3.523770820360134e-78
LS_25,SRD5A3,1.1402578,3.4325349650089485e-18
LS_25,GPI,1.1395743,2.414010095522805e-101
LS_25,C9orf78,1.1391975,1.1337257520818892e-70
LS_25,LUC7L3,1.1388655,2.1758831960253902e-92
LS_25,AGPAT5,1.1385574,7.019287375364908e-43
LS_25,P2RY8,1.1384839,2.0257453187473373e-57
LS_25,ZNF185,1.136278,4.8090476634446775e-18
LS_25,GPD2,1.1362127,3.328078138298038e-10
LS_25,TIMM21,1.1357235,1.993092765849355e-08
LS_25,RNASEH1-AS1,1.1353607,7.894858227711685e-06
LS_25,LMBR1,1.1351649,3.929540131775469e-23
LS_25,DGKA,1.135163,3.115225615125679e-16
LS_25,NARS2,1.1344224,3.242631624350618e-16
LS_25,METAP1D,1.1336265,1.1954722827874792e-10
LS_25,TRG-AS1,1.132484,1.2899160543246152e-25
LS_25,KRI1,1.1284239,2.2967727289453304e-37
LS_25,CCDC102A,1.1262432,7.97300735859652e-05
LS_25,ASMTL,1.1260213,1.12039844012131e-25
LS_25,OXCT1,1.1253415,0.0003441263239322696
LS_25,PLEKHA5,1.1233048,6.258201983087432e-19
LS_25,TGFB1,1.1230327,9.658917478630192e-91
LS_25,RNF144A,1.1180754,3.3171213904753364e-13
LS_25,MBNL3,1.117978,6.157342724386364e-10
LS_25,SOD1,1.1176822,2.952809295324528e-93
LS_25,PRKCQ,1.1161562,1.257390512565128e-09
LS_25,POLD2,1.1155586,3.558112189865952e-56
LS_25,MGA,1.1143795,4.6131106595374234e-39
LS_25,ORAI1,1.1137108,1.872747327814728e-64
LS_25,TMEM123,1.1131302,2.5442803258588443e-91
LS_25,LDHB,1.1130694,5.2479962621468177e-129
LS_25,REST,1.1128082,8.948288246582846e-72
LS_25,GAMT,1.1108277,7.540628749305045e-46
LS_25,OSCAR,1.1059012,4.029538410112572e-14
LS_25,RCL1,1.1058676,1.2371644703564746e-10
LS_25,SNORC,1.1054242,2.363931913680481e-11
LS_25,AZIN1,1.10517,2.629187178451481e-42
LS_25,VEZT,1.1047897,2.2641704589979872e-24
LS_25,NUP43,1.1043701,1.3954311056454942e-06
LS_25,POLR2D,1.1028574,6.61039801158556e-31
LS_25,NDE1,1.1020561,5.800224720086489e-39
LS_25,ALG11,1.1018155,0.0006596558508403475
LS_25,FPGS,1.1015385,2.5524094189271414e-58
LS_25,CD38,1.1014308,1.7933021847542463e-57
LS_25,CERCAM,1.098462,1.6755316788906568e-15
LS_25,TSPAN3,1.0978763,1.1778167351213684e-55
LS_25,SLC15A4,1.0976161,7.060510019514987e-09
LS_25,CORO1A,1.0962492,4.286860995136582e-86
LS_25,SNHG21,1.095966,1.0905099972564228e-06
LS_25,SNHG4,1.0949998,0.0002115225768902621
LS_25,MSH2,1.0934927,1.4385869781986245e-24
LS_25,ZNF433-AS1,1.0929425,4.0489862244774104e-26
LS_25,PTER,1.0911585,0.0005439758690288147
LS_25,SLC4A7,1.090088,1.8116859470766243e-11
LS_25,STMN1,1.0890379,8.478722945247336e-70
LS_25,ESF1,1.0864564,3.2574492864043996e-17
LS_25,JARID2,1.0840787,7.224717691244337e-64
LS_25,TRAF2,1.082621,2.037494397619844e-06
LS_25,ATAD1,1.0809189,7.363178062510131e-20
LS_25,TFAP4,1.0801394,6.464075121890553e-15
LS_25,EIF3D,1.0793077,5.116036820371917e-101
LS_25,EID2B,1.079034,0.0005625705778434065
LS_25,PRKAR1B,1.0789422,6.378995082320927e-08
LS_25,CD300A,1.0789207,3.796261263718885e-31
LS_25,POGLUT1,1.0787588,2.951388594013294e-12
LS_25,PNISR,1.078585,6.764614066733784e-94
LS_25,ERG,1.0734982,3.162813308734777e-43
LS_25,SNHG16,1.0730513,5.345402114888378e-64
LS_25,NFATC3,1.0720718,6.030733433939783e-38
LS_25,ABCE1,1.0710303,6.350967233233456e-44
LS_25,CCNB1IP1,1.0710183,2.5169769003827908e-51
LS_25,CAMK2G,1.0696038,8.76065419759194e-33
LS_25,ETV6,1.0668261,1.472862319137823e-88
LS_25,DCP1B,1.066604,8.171668809047329e-06
LS_25,PMS2,1.0649393,7.572550245252415e-30
LS_25,DNAJC19,1.0645932,6.020829127387513e-42
LS_25,AP002490.1,1.0645802,0.00014789358080893495
LS_25,WDR3,1.0643857,9.023028137889585e-11
LS_25,MLH3,1.0637685,4.4800944274449866e-08
LS_25,TGS1,1.063225,1.2591204217413943e-21
LS_25,CCNA1,1.0632089,7.075335634877039e-28
LS_25,FBXW9,1.0625983,5.534953508883418e-14
LS_25,ZNF22,1.0621656,1.8769360514163157e-70
LS_25,PAICS,1.0610173,4.9234621669832265e-49
LS_25,NAA10,1.0600489,1.0944447225188126e-20
LS_25,IMPA2,1.0598217,2.239615997800598e-50
LS_25,PREPL,1.0597321,0.00036212713854820954
LS_25,ERAP1,1.0570282,1.3211629013275394e-24
LS_25,SIGMAR1,1.0568192,2.857544944426199e-24
LS_25,ITGAE,1.0568092,1.7595731378926184e-47
LS_25,AC008105.3,1.056266,5.660083313447307e-20
LS_25,MED21,1.055731,7.484982969083113e-17
LS_25,GRSF1,1.0552522,2.3959057743504214e-57
LS_25,CYTOR,1.0549401,4.227749208313658e-37
LS_25,MCUB,1.0544914,3.197824070341491e-10
LS_25,SFXN4,1.0533248,1.0340808636572056e-25
LS_25,FAM216A,1.0531746,4.029113396212453e-30
LS_25,CMPK1,1.0530163,1.0423104698726684e-57
LS_25,HDHD5,1.051228,1.3854279935663624e-31
LS_25,ARID5B,1.0495713,1.2754235319084065e-11
LS_25,RABAC1,1.0488142,2.3641070017009947e-79
LS_25,CBX1,1.0486728,8.266714029760745e-21
LS_25,AC006504.5,1.0472825,3.5671420552375006e-05
LS_25,MSH6,1.047237,3.1462151618659355e-25
LS_25,CSTF2T,1.0453496,1.788503063353441e-13
LS_25,ACADSB,1.0441812,3.188924736043633e-05
LS_25,KIF20B,1.0429062,8.157695349025457e-17
LS_25,TSPAN2,1.0427947,9.669223313372303e-08
LS_25,NXT2,1.0418481,2.7353393076525725e-09
LS_25,EMC1,1.0418247,8.97767453750383e-12
LS_25,CLSTN1,1.0418197,1.978997742406355e-24
LS_25,NOTCH1,1.0416685,2.4690286352437404e-10
LS_25,PCYOX1,1.0411316,3.3368297611122524e-06
LS_25,RNASEH2B,1.0405362,1.740395354480599e-76
LS_25,SCAMP1,1.0397191,9.260828825163516e-19
LS_25,POLR1B,1.039264,1.0085360507661028e-06
LS_25,RASGRP4,1.0386109,1.2456837199612496e-17
LS_25,CHCHD6,1.0384961,1.043349602156469e-05
LS_25,GTF3A,1.0376377,1.1381856733703943e-85
LS_25,EEF2,1.0359474,3.621234225849096e-236
LS_25,SLC17A9,1.0350562,4.593542179975137e-43
LS_25,LINC00667,1.0344598,5.803533247952701e-16
LS_25,EHBP1,1.0341983,6.4546156269515135e-12
LS_25,HPGDS,1.0333369,1.0844486605737365e-29
LS_25,ALOX5AP,1.0325255,5.368416647351029e-28
LS_25,MBP,1.0322322,5.235171289769657e-42
LS_25,RAC2,1.0318695,9.702876114072801e-111
LS_25,CALHM6,1.0314429,3.9640930813846865e-53
LS_25,SCAMP3,1.0312983,6.732867736590651e-42
LS_25,ITPR2,1.0300416,2.997205190203421e-47
LS_25,ADGRA3,1.0285044,0.00020780681203970747
LS_25,USPL1,1.0282816,2.8448700268643688e-08
LS_25,ZNF74,1.0281894,0.00015199897889170674
LS_25,C1orf216,1.0281645,8.025474888219113e-05
LS_25,NFRKB,1.0265294,3.7332066024927326e-13
LS_25,RBL1,1.0262184,1.657049336483354e-07
LS_25,EZR,1.0244701,2.1059128733522496e-48
LS_25,SEMA4D,1.0240709,1.2912749241428007e-21
LS_25,TMEM254,1.0235653,0.00031758268894816876
LS_25,NPM1,1.0234597,3.784914569952548e-116
LS_25,HLTF,1.0230134,2.7779744606280163e-24
LS_25,RFTN1,1.0227162,1.2817446889897776e-11
LS_25,CCDC66,1.0219268,3.312407992373214e-10
LS_25,GSTO1,1.020569,2.2306217664891453e-70
LS_25,PLXNC1,1.0201573,9.426954059186541e-10
LS_25,AK5,1.0199062,8.747337954866303e-15
LS_25,AP3M2,1.016722,0.0005869596478730901
LS_25,FARSB,1.0164715,3.729320854833926e-17
LS_25,FKBP11,1.0163821,9.094470096711227e-16
LS_25,HIST1H3D,1.0161422,3.0131495242090963e-11
LS_25,TFAM,1.0159414,7.635616576471908e-36
LS_25,TUBGCP5,1.0154082,0.0008068005170241789
LS_25,CEP70,1.0143684,1.1499272799783998e-10
LS_25,RAB7B,1.0141993,4.0537006315489337e-20
LS_25,TRMT61A,1.0135801,1.2996913125225807e-09
LS_25,AEBP1,1.0125624,7.854926059496999e-08
LS_25,ARRDC2,1.0115782,1.2231178306004447e-19
LS_25,MGST1,1.0114189,4.074755132881865e-60
LS_25,TAPBPL,1.0100098,7.180993904001399e-17
LS_25,LMAN2L,1.0099776,0.00043547066109523886
LS_25,ERGIC2,1.0093406,3.270300518360389e-20
LS_25,PRKCB,1.0089401,1.881171824399174e-61
LS_25,METTL2B,1.0064511,9.554978802964638e-06
LS_25,ALG6,1.0061015,8.770141287430266e-05
LS_25,NREP,1.0055013,1.4576116934621376e-56
LS_25,MBOAT7,1.0051757,3.200853462091563e-69
LS_25,TTN-AS1,1.0039678,2.575748326797012e-09
LS_25,PPAN,1.0031822,1.0653746785054189e-32
LS_25,KLHL28,1.0031086,5.177919258224374e-12
LS_25,ENOSF1,1.0016795,2.3164488118489985e-27
LS_25,ANKRD28,1.0001216,3.1857420640179215e-62
LS_26,CEACAM6,4.521523,9.791275477429731e-05
LS_26,PRTN3,3.94978,1.620706586456148e-228
LS_26,TREM2,3.5806801,5.950244366474358e-09
LS_26,ELANE,3.0808651,1.4337030448047734e-143
LS_26,AZU1,3.04857,1.2306854956759498e-190
LS_26,MPO,2.9961846,2.1017396982943322e-185
LS_26,FAM245B,2.880207,0.0009716942534173016
LS_26,CEBPE,2.7145386,1.8767136186664717e-85
LS_26,AC097637.3,2.6602876,7.3375770437729876e-06
LS_26,KRT17,2.5171914,4.704461578489223e-20
LS_26,CST7,2.361919,1.1864174621133418e-167
LS_26,AL031123.5,2.3560464,3.2821141255003334e-08
LS_26,RNASE3,2.3433378,2.191980892754065e-98
LS_26,CTSG,2.3377192,1.3113006381374797e-108
LS_26,SERPINB10,2.3261344,1.4446127281528896e-08
LS_26,AL355922.1,2.1599674,4.5248672333940594e-05
LS_26,RNASE2,2.1441224,6.202774464398716e-183
LS_26,IGFBP2,2.1355293,3.392480075768493e-107
LS_26,CLEC5A,2.0921826,3.37114253717837e-19
LS_26,NPW,1.9602873,4.9437898207726804e-116
LS_26,P2RY2,1.9589454,3.0533028909184127e-12
LS_26,PRSS57,1.9432656,2.266708747051974e-274
LS_26,SLC22A4,1.8821095,1.4775387286829626e-15
LS_26,PRRT4,1.879024,4.0238634796243206e-07
LS_26,F13A1,1.8241177,4.475543786904753e-50
LS_26,SRGN,1.8207582,5.3787236927484115e-166
LS_26,GPR12,1.8028406,7.781671938184404e-05
LS_26,EREG,1.7891359,2.6489166887891358e-08
LS_26,PLPPR3,1.7858448,2.4864449920078645e-83
LS_26,PRSS21,1.7702934,3.7244426967517815e-12
LS_26,CFD,1.7609949,3.662127602590783e-99
LS_26,C16orf74,1.7505199,4.2958378962834955e-63
LS_26,MS4A3,1.7262658,3.4634887410875985e-48
LS_26,RGCC,1.6967312,3.059263555078844e-59
LS_26,MGST1,1.65695,2.9192959199659582e-182
LS_26,RFX8,1.604701,1.318588428461372e-19
LS_26,LRP3,1.5998824,0.00028650783851751424
LS_26,CLEC11A,1.5720956,4.024793807383178e-136
LS_26,LINC01943,1.5696617,5.21168401933371e-05
LS_26,SLC1A3,1.5685202,4.429331217654084e-07
LS_26,KBTBD11,1.5590649,3.877581522521785e-21
LS_26,CITED4,1.5490721,1.263817499851283e-108
LS_26,VAT1,1.5460217,1.2885832408350595e-113
LS_26,CALR,1.5426698,1.6552702405029067e-189
LS_26,SLC2A5,1.5156379,7.138735474819906e-38
LS_26,CEBPD,1.5139456,2.0606242040194717e-83
LS_26,AGTRAP,1.5117116,1.2596980583319946e-101
LS_26,SPARC,1.4997027,1.7109278954422439e-57
LS_26,CORO2A,1.4966912,1.271097645962618e-06
LS_26,DHCR7,1.4680631,3.2297044679573503e-08
LS_26,RAB32,1.4613893,1.1594526344635473e-140
LS_26,WFDC1,1.460513,1.659110862513459e-05
LS_26,GPI,1.45902,9.584419762030934e-159
LS_26,CSF3R,1.4519095,8.93937243104994e-108
LS_26,CITED2,1.4405855,1.709776105944237e-121
LS_26,GALNT14,1.4321458,8.290486262779578e-07
LS_26,P4HB,1.4233325,8.124764352961917e-162
LS_26,TRH,1.4230722,4.610454892991812e-21
LS_26,CTNNAL1,1.417936,3.971828681224222e-09
LS_26,TSPOAP1,1.4055381,9.934438591733646e-52
LS_26,VSTM1,1.3817632,2.55365231639518e-24
LS_26,GYPC,1.3789768,3.8492541573281217e-87
LS_26,C1QTNF4,1.372707,2.1187235393792276e-50
LS_26,HAL,1.3544282,4.5250706238583317e-10
LS_26,STAR,1.3474607,9.860861096719405e-17
LS_26,APLP2,1.3425868,1.1181909392148381e-134
LS_26,AC104809.2,1.3418994,2.8502091391799496e-05
LS_26,AC009005.1,1.3363409,1.6451020305253768e-05
LS_26,VAMP5,1.3287497,5.195856222334766e-35
LS_26,LYST,1.3286961,4.0114076091647167e-97
LS_26,TRGC2,1.3181038,4.556261314205302e-12
LS_26,FUT4,1.3108604,2.9176957191589702e-46
LS_26,MTFP1,1.3070738,2.712801046550316e-19
LS_26,MYC,1.304366,6.734805255946361e-63
LS_26,RAB44,1.2998333,7.319923696625266e-30
LS_26,FABP5,1.2954088,1.3480134492954306e-83
LS_26,AIF1L,1.2932724,9.465307975980106e-12
LS_26,RAB27A,1.2818303,3.0168861970144975e-49
LS_26,DNPH1,1.2768453,1.148787176566655e-74
LS_26,PXK,1.2589864,1.3910802453948104e-68
LS_26,NME1,1.2563771,2.191155233922421e-94
LS_26,ERLIN1,1.2560158,5.049870558994865e-62
LS_26,SDF2L1,1.2519743,1.1335509377994025e-49
LS_26,SNHG3,1.2461604,1.8725768459188826e-78
LS_26,FAH,1.2317219,1.4248548693707453e-57
LS_26,FGFR1,1.2154013,1.7661848102581968e-13
LS_26,CCL5,1.2152615,4.12250949900677e-12
LS_26,TOP1MT,1.2145623,1.9238020617728163e-57
LS_26,PIWIL4,1.203679,7.347786349825144e-09
LS_26,AP5B1,1.2033662,5.174675288078057e-19
LS_26,JAG1,1.2019634,7.925116425020421e-06
LS_26,TENT5A,1.2013642,4.397613557024212e-71
LS_26,HRH2,1.1993715,3.89111019456216e-24
LS_26,MYDGF,1.1881361,1.2596980583319946e-101
LS_26,EEF1AKMT4,1.1868293,1.0418164022281954e-10
LS_26,TRAPPC5,1.185164,6.87037832076926e-125
LS_26,AK5,1.1750598,1.0456039140581983e-19
LS_26,NUCB2,1.1726644,4.6343699727983027e-94
LS_26,PNP,1.1715381,7.374750110087471e-58
LS_26,PPA1,1.1682589,3.5642065882303475e-68
LS_26,AMN,1.1679999,5.081704961750528e-22
LS_26,NDRG1,1.1673738,5.5357462637770945e-33
LS_26,BIK,1.163006,6.362998113560845e-12
LS_26,SERPINB1,1.1569351,5.963653876229443e-120
LS_26,MORN2,1.1520501,7.481859946767408e-07
LS_26,NCOA4,1.1513119,9.620936435304243e-87
LS_26,CAT,1.1455942,2.3618054524116212e-79
LS_26,CEACAM4,1.1422762,6.766751805257658e-13
LS_26,SPEF2,1.1365072,4.189499903351567e-05
