sample,gene,log2cpm,label,group
TARGET.20.PAVAKA.09A,ABCA7,5.692931998769714,ABCA7,ppac
TARGET.20.PANLJN.09A,ABCA7,4.494931528838395,ABCA7,ppac
TARGET.20.PAUUTI.09A,ABCA7,6.984505853462702,ABCA7,ppac
TARGET.20.PAXBEF.09A,ABCA7,5.7181138530013955,ABCA7,ppac
TARGET.20.PAWRSU.09A,ABCA7,7.797841094826372,ABCA7,ppac
TARGET.20.PAWPBT.09A,ABCA7,5.292979244358921,ABCA7,ppac
TARGET.20.PATZVF.09A,ABCA7,5.754839998187083,ABCA7,ppac
TARGET.20.PAWFMF.09A,ABCA7,6.041152440636716,ABCA7,ppac
TARGET.20.PAUUXA.09A,ABCA7,6.936059536975026,ABCA7,ppac
TARGET.20.PAVUBN.09A,ABCA7,5.1810218594115485,ABCA7,ppac
TARGET.20.PASPFE.09A,ABCA7,7.122233157994896,ABCA7,ppac
TARGET.20.PARYVW.09A,ABCA7,4.1449688946038785,ABCA7,ppac
TARGET.20.PAXCYN.09A,ABCA7,8.55046345016801,ABCA7,ppac
TARGET.20.PAVALI.09A,ABCA7,7.357011253705398,ABCA7,ppac
TARGET.20.PAWEBG.09A,ABCA7,7.437042427258013,ABCA7,ppac
TARGET.20.PAPAPD.09A,ABCA7,2.6658596414928644,ABCA7,ppac
TARGET.20.PAUWUZ.09A,ABCA7,6.935598604116468,ABCA7,ppac
TARGET.20.PAUWRZ.09A,ABCA7,6.1774222947553765,ABCA7,ppac
TARGET.21.PASDXR.09A,ABCA7,6.114361959587301,ABCA7,ppac
TARGET.20.PAUYCB.09A,ABCA7,6.941477743816312,ABCA7,ppac
TARGET.20.PAVWBB.09A,ABCA7,5.179451033744357,ABCA7,ppac
TARGET.20.PASPSV.09A,ABCA7,3.266858381739304,ABCA7,ppac
TARGET.20.PAXGTM.09A,ABCA7,6.7132983862022275,ABCA7,ppac
TARGET.20.PAUYCA.09A,ABCA7,7.55720018632086,ABCA7,ppac
TARGET.20.PAXBXI.09A,ABCA7,7.372943699643068,ABCA7,ppac
TARGET.20.PAWMKP.09A,ABCA7,4.2702770399567225,ABCA7,ppac
TARGET.21.PASFJJ.09A,ABCA7,6.599172404900679,ABCA7,ppac
TARGET.20.PASWAJ.09A,ABCA7,5.047789624029,ABCA7,ppac
TARGET.20.PAWUUE.09A,ABCA7,4.597688919334165,ABCA7,ppac
TARGET.20.PAPZIZ.09A,ABCA7,6.667222888419037,ABCA7,ppac
TARGET.20.PAWLYM.09A,ABCA7,7.349131790469745,ABCA7,ppac
TARGET.20.PAWHFW.09A,ABCA7,6.963285645004946,ABCA7,ppac
TARGET.20.PAWMNN.09A,ABCA7,6.609709294013836,ABCA7,ppac
TARGET.20.PAUWYR.09A,ABCA7,6.700252803788927,ABCA7,ppac
TARGET.20.PAWJJY.09A,ABCA7,6.947389966112238,ABCA7,ppac
TARGET.20.PAWMGT.09A,ABCA7,8.050828300393018,ABCA7,ppac
TARGET.20.PAVSVU.09A,ABCA7,6.397468373089773,ABCA7,ppac
TARGET.20.PAVBFN.09A,ABCA7,5.446434140422507,ABCA7,ppac
TARGET.20.PASELF.09A,ABCA7,5.7236893529414665,ABCA7,ppac
TARGET.21.PASFHK.09A,ABCA7,5.805013414251919,ABCA7,ppac
TARGET.20.PAXDDY.09A,ABCA7,4.740520892632769,ABCA7,ppac
TARGET.20.PARXEC.09A,ABCA7,7.049957999055296,ABCA7,ppac
TARGET.20.PAVTLN.09A,ABCA7,7.253264345840438,ABCA7,ppac
TARGET.20.PAVAYD.09A,ABCA7,6.504707558236664,ABCA7,ppac
TARGET.20.PAVBZM.09A,ABCA7,4.416283474754931,ABCA7,ppac
TARGET.20.PASEYM.09A,ABCA7,4.9758722792728305,ABCA7,ppac
TARGET.20.PAPAJE.09A,ABCA7,6.874017947869727,ABCA7,ppac
TARGET.20.PAWEVC.09A,ABCA7,6.225680517984489,ABCA7,ppac
TARGET.20.PASFVP.09A,ABCA7,5.153940928399229,ABCA7,ppac
TARGET.20.PASLMR.09A,ABCA7,6.619390152864691,ABCA7,ppac
TARGET.20.PAUYNI.09A,ABCA7,6.309042783334056,ABCA7,ppac
TARGET.20.PAVDFC.09A,ABCA7,7.0473944160375765,ABCA7,ppac
TARGET.20.PAVTMY.09A,ABCA7,7.007305430145021,ABCA7,ppac
TARGET.20.PASWLN.09A,ABCA7,4.3648532681967565,ABCA7,ppac
TARGET.20.PAULSL.09A,ABCA7,6.311001243254419,ABCA7,ppac
TARGET.20.PATBFL.09A,ABCA7,6.6775158094877005,ABCA7,ppac
TARGET.20.PASGZS.09A,ABCA7,6.892037026085527,ABCA7,ppac
TARGET.20.PAVTDW.09A,ABCA7,7.775028353787936,ABCA7,ppac
TARGET.20.PAXCWR.09A,ABCA7,6.573912271836458,ABCA7,ppac
TARGET.20.PAUBKI.09A,ABCA7,6.686294276571994,ABCA7,ppac
TARGET.20.PAXKAI.09A,ABCA7,6.470408730954243,ABCA7,ppac
TARGET.20.PAPVZK.09A,ABCA7,4.059025514253114,ABCA7,ppac
TARGET.20.PAUMGZ.09A,ABCA7,6.7037895832052765,ABCA7,ppac
TARGET.20.PASWTY.09A,ABCA7,6.329229207379192,ABCA7,ppac
TARGET.20.PANJTK.09A,ABCA7,3.582839870368565,ABCA7,ppac
TARGET.20.PAXARD.09A,ABCA7,6.8480102637576845,ABCA7,ppac
TARGET.20.PAVPFR.09A,ABCA7,4.060702268231461,ABCA7,ppac
TARGET.20.PAVYPX.09A,ABCA7,7.552843446950079,ABCA7,ppac
TARGET.20.PAXMFG.09A,ABCA7,3.088561181585962,ABCA7,ppac
TARGET.20.PALNAT.09A,ABCA7,4.956519218001692,ABCA7,ppac
TARGET.20.PANDER.09A,ABCA7,2.405152589245091,ABCA7,ppac
TARGET.20.PAXLDI.09A,ABCA7,7.4188070589841235,ABCA7,ppac
TARGET.20.PASSLT.09A,ABCA7,5.079156364489751,ABCA7,ppac
TARGET.20.PAWMDY.09A,ABCA7,5.860783928832692,ABCA7,ppac
TARGET.20.PAWYRT.09A,ABCA7,6.936532601240212,ABCA7,ppac
TARGET.20.PAWGKS.09A,ABCA7,7.644359507867545,ABCA7,ppac
TARGET.20.PATGRR.09A,ABCA7,5.147218460773445,ABCA7,ppac
TARGET.20.PAVJRF.09A,ABCA7,7.699882688803699,ABCA7,ppac
TARGET.20.PAXIHA.09A,ABCA7,8.379293679491678,ABCA7,ppac
TARGET.20.PAUWFM.09A,ABCA7,7.420408641614598,ABCA7,ppac
TARGET.20.PARCUK.09A,ABCA7,5.692645156580138,ABCA7,ppac
TARGET.20.PAVKAH.09A,ABCA7,7.345853190213297,ABCA7,ppac
TARGET.20.PAUYZY.09A,ABCA7,7.549010669541698,ABCA7,ppac
TARGET.20.PARMME.09A,ABCA7,5.9197579057764,ABCA7,ppac
TARGET.20.PASVVS.09A,ABCA7,5.986295069102521,ABCA7,ppac
TARGET.20.PAXGXR.09A,ABCA7,7.2023988991325085,ABCA7,ppac
TARGET.20.PAXANS.09A,ABCA7,7.677815648083008,ABCA7,ppac
TARGET.20.PAWHAX.09A,ABCA7,5.839800747061057,ABCA7,ppac
TARGET.20.PAVXZL.09A,ABCA7,6.025094463623792,ABCA7,ppac
TARGET.20.PASPLU.09A,ABCA7,5.267715856237311,ABCA7,ppac
TARGET.20.PAUXKD.09A,ABCA7,6.0414114585011784,ABCA7,ppac
TARGET.20.PAVWZV.09A,ABCA7,6.463532374852775,ABCA7,ppac
TARGET.20.PANKNB.09A,ABCA7,7.344698802628933,ABCA7,ppac
TARGET.20.PAVTXM.09A,ABCA7,6.187688445325521,ABCA7,ppac
TARGET.20.PAXBNE.09A,ABCA7,7.899613297396574,ABCA7,ppac
TARGET.20.PAXBLW.09A,ABCA7,8.459895366245092,ABCA7,ppac
TARGET.20.PAWZZN.09A,ABCA7,7.150780562587244,ABCA7,ppac
TARGET.20.PAVLAE.09A,ABCA7,7.298054196692109,ABCA7,ppac
TARGET.20.PAWIVB.09A,ABCA7,9.81188754821769,ABCA7,ppac
TARGET.20.PAWPCN.09A,ABCA7,7.486084128597297,ABCA7,ppac
TARGET.20.PAXCPM.09A,ABCA7,9.316250480324303,ABCA7,ppac
TARGET.20.PAUXLK.09A,ABCA7,6.202618378000433,ABCA7,ppac
TARGET.20.PAVZBG.09A,ABCA7,6.354526682806657,ABCA7,ppac
TARGET.20.PAVPCA.09A,ABCA7,6.948417412806747,ABCA7,ppac
TARGET.20.PAUHTE.09A,ABCA7,5.741147406988299,ABCA7,ppac
TARGET.21.PARLSL.09A,ABCA7,7.419080485481844,ABCA7,ppac
TARGET.20.PAVGIX.09A,ABCA7,7.188838213814057,ABCA7,ppac
TARGET.20.PAWMIP.09A,ABCA7,4.510636134737402,ABCA7,ppac
TARGET.20.PAEEYP.09A,ABCA7,6.927354845632713,ABCA7,ppac
TARGET.20.PAUVBZ.09A,ABCA7,7.024436999076465,ABCA7,ppac
TARGET.20.PAXIIP.09A,ABCA7,8.777837598442817,ABCA7,ppac
TARGET.20.PANZKA.09A,ABCA7,4.123978490336229,ABCA7,ppac
TARGET.20.PAXARX.09A,ABCA7,6.688198997988065,ABCA7,ppac
TARGET.20.PAUMJB.09A,ABCA7,3.8304749268997047,ABCA7,ppac
TARGET.20.PATBUK.09A,ABCA7,6.185023992016749,ABCA7,ppac
TARGET.20.PAUZSY.09A,ABCA7,6.315597713888817,ABCA7,ppac
TARGET.20.PASFNP.09A,ABCA7,6.763045559543777,ABCA7,ppac
TARGET.20.PAVIDK.09A,ABCA7,6.9432185417894505,ABCA7,ppac
TARGET.20.PAXMLW.09A,ABCA7,6.270731095099036,ABCA7,ppac
TARGET.20.PATWYU.09A,ABCA7,6.628326041141609,ABCA7,ppac
TARGET.20.PASFJB.09A,ABCA7,3.947017159343803,ABCA7,ppac
TARGET.20.PAWUAE.09A,ABCA7,8.38247353112946,ABCA7,ppac
TARGET.21.PASSLT.09A,ABCA7,5.738400054831098,ABCA7,ppac
TARGET.20.PAUJNJ.09A,ABCA7,5.461653409585148,ABCA7,ppac
TARGET.20.PAXEMU.09A,ABCA7,4.661321309691229,ABCA7,ppac
TARGET.20.PAVIXV.09A,ABCA7,6.399352935187954,ABCA7,ppac
TARGET.20.PAVNKI.09A,ABCA7,6.268454066354927,ABCA7,ppac
TARGET.20.PAVAAM.09A,ABCA7,6.759094830831163,ABCA7,ppac
TARGET.20.PANSBH.09A,ABCA7,6.500305961201842,ABCA7,ppac
TARGET.20.PAWFFJ.09A,ABCA7,7.428774539486325,ABCA7,ppac
TARGET.20.PAUVEF.09A,ABCA7,6.689360571280378,ABCA7,ppac
TARGET.20.PAWEYY.09A,ABCA7,8.247612852203632,ABCA7,ppac
TARGET.20.PAWNAP.09A,ABCA7,6.523391380980247,ABCA7,ppac
TARGET.20.PAXFWY.09A,ABCA7,5.8441663328727875,ABCA7,ppac
TARGET.20.PAWLKE.09A,ABCA7,7.966135135593036,ABCA7,ppac
TARGET.20.PASZZE.09A,ABCA7,6.207183003702967,ABCA7,ppac
TARGET.21.PASYWA.09A,ABCA7,6.8918191722851025,ABCA7,ppac
TARGET.20.PAUBLN.09A,ABCA7,7.270186471906334,ABCA7,ppac
TARGET.20.PAWPDC.09A,ABCA7,6.597967179145424,ABCA7,ppac
TARGET.20.PASRTP.09A,ABCA7,5.688371889328013,ABCA7,ppac
TARGET.20.PAWLHJ.09A,ABCA7,6.219270702113699,ABCA7,ppac
TARGET.20.PARWXS.09A,ABCA7,4.647378582479772,ABCA7,ppac
TARGET.20.PAXLEE.09A,ABCA7,6.766566984437483,ABCA7,ppac
TARGET.20.PATVRA.09A,ABCA7,5.68810367566997,ABCA7,ppac
TARGET.20.PASSSI.09A,ABCA7,5.623931830392557,ABCA7,ppac
TARGET.20.PAUMZV.09A,ABCA7,6.037497596286291,ABCA7,ppac
TARGET.20.PAXFEE.09A,ABCA7,6.078695308854013,ABCA7,ppac
TARGET.20.PAWNPU.09A,ABCA7,5.939268602619134,ABCA7,ppac
TARGET.20.PAECCE.09A,ABCA7,6.399668425100757,ABCA7,ppac
TARGET.20.PAVSHX.09A,ABCA7,7.355877301295533,ABCA7,ppac
TARGET.20.PAVDDU.09A,ABCA7,5.900922918073081,ABCA7,ppac
TARGET.20.PAUPSX.09A,ABCA7,7.227796238372486,ABCA7,ppac
TARGET.20.PARKFB.09A,ABCA7,7.051450207007913,ABCA7,ppac
TARGET.20.PAUIPM.09A,ABCA7,8.880854093041188,ABCA7,ppac
TARGET.20.PAXEES.09A,ABCA7,7.049792310187031,ABCA7,ppac
TARGET.21.PANVPB.09A,ABCA7,5.848312397488889,ABCA7,ppac
TARGET.20.PAUVMN.09A,ABCA7,7.831807962747983,ABCA7,ppac
TARGET.20.PATPAC.09A,ABCA7,6.6336600225648334,ABCA7,ppac
TARGET.20.PAVMPA.09A,ABCA7,8.422275139452218,ABCA7,ppac
TARGET.20.PAWGCN.09A,ABCA7,4.730348530847534,ABCA7,ppac
TARGET.20.PAUEAN.09A,ABCA7,6.363216556677631,ABCA7,ppac
TARGET.21.PARHRS.09A,ABCA7,5.278741282337613,ABCA7,ppac
TARGET.20.PAVWVT.09A,ABCA7,6.691531298592027,ABCA7,ppac
TARGET.20.PAVJXG.09A,ABCA7,6.780515182344021,ABCA7,ppac
TARGET.20.PAVKBW.09A,ABCA7,6.302649417221147,ABCA7,ppac
TARGET.20.PAXIAZ.09A,ABCA7,6.463832395417456,ABCA7,ppac
TARGET.20.PASBPK.09A,ABCA7,5.931803548625132,ABCA7,ppac
TARGET.20.PAWUMM.09A,ABCA7,7.948219284305996,ABCA7,ppac
TARGET.20.PATDHA.09A,ABCA7,2.6064547482129448,ABCA7,ppac
TARGET.20.PAVHTL.09A,ABCA7,6.136216697367492,ABCA7,ppac
TARGET.20.PAUZAM.09A,ABCA7,9.522962028953094,ABCA7,ppac
TARGET.20.PAXHWI.09A,ABCA7,6.763424478884982,ABCA7,ppac
TARGET.20.PAUUHV.09A,ABCA7,7.6971284231110735,ABCA7,ppac
TARGET.20.PAUTKL.09A,ABCA7,7.364348678964758,ABCA7,ppac
TARGET.20.PAXBLX.09A,ABCA7,6.407016403852239,ABCA7,ppac
TARGET.20.PAWYTW.09A,ABCA7,7.2713605473680785,ABCA7,ppac
TARGET.20.PAWLAJ.09A,ABCA7,4.6023989837839565,ABCA7,ppac
TARGET.20.PAUVYC.09A,ABCA7,7.171637292841333,ABCA7,ppac
TARGET.20.PARFVC.09A,ABCA7,4.523882248548729,ABCA7,ppac
TARGET.20.PASZLJ.09A,ABCA7,6.10898202491644,ABCA7,ppac
TARGET.20.PAXDVZ.09A,ABCA7,7.741406939305553,ABCA7,ppac
TARGET.20.PAWDEG.09A,ABCA7,7.458369272685854,ABCA7,ppac
TARGET.20.PAVALK.09A,ABCA7,9.965757813612685,ABCA7,ppac
TARGET.20.PAVZYI.09A,ABCA7,8.77537549335981,ABCA7,ppac
TARGET.20.PAXKTY.09A,ABCA7,7.821033906276896,ABCA7,ppac
TARGET.20.PAUUKK.09A,ABCA7,7.091507305789721,ABCA7,ppac
TARGET.20.PAUFUB.09A,ABCA7,6.6612638572809155,ABCA7,ppac
TARGET.20.PAUMUZ.09A,ABCA7,6.878704942004512,ABCA7,ppac
TARGET.20.PAXLXI.09A,ABCA7,8.283105170248406,ABCA7,ppac
TARGET.20.PARTYK.09A,ABCA7,5.26909257049255,ABCA7,ppac
TARGET.20.PANZXI.09A,ABCA7,1.2106110722767092,ABCA7,ppac
TARGET.20.PANVGE.09A,ABCA7,3.6112994412481383,ABCA7,ppac
TARGET.20.PAUZMH.09A,ABCA7,8.78979182872182,ABCA7,ppac
TARGET.20.PAWKRF.09A,ABCA7,6.365778585960621,ABCA7,ppac
TARGET.20.PAWUTL.09A,ABCA7,6.849276813065305,ABCA7,ppac
TARGET.20.PAVYYR.09A,ABCA7,8.266833059473635,ABCA7,ppac
TARGET.20.PAKKBK.09A,ABCA7,6.96727722080564,ABCA7,ppac
TARGET.20.PAVBNV.09A,ABCA7,6.767653486802394,ABCA7,ppac
TARGET.20.PAVDPF.09A,ABCA7,6.9090519454387795,ABCA7,ppac
TARGET.20.PARHJV.09A,ABCA7,3.2179373854615405,ABCA7,ppac
TARGET.20.PAVZEC.09A,ABCA7,6.379538892783936,ABCA7,ppac
TARGET.20.PAUHFI.09A,ABCA7,5.003571782252009,ABCA7,ppac
TARGET.20.PAUMAD.09A,ABCA7,5.691199870691935,ABCA7,ppac
TARGET.20.PAXGVH.09A,ABCA7,6.232599856319925,ABCA7,ppac
TARGET.20.PAVIYS.09A,ABCA7,4.605339204727024,ABCA7,ppac
TARGET.20.PAVXME.09A,ABCA7,5.794498237855833,ABCA7,ppac
TARGET.20.PAVRTN.09A,ABCA7,4.697467628923648,ABCA7,ppac
TARGET.20.PAUVAT.09A,ABCA7,7.092335007002904,ABCA7,ppac
TARGET.20.PAWACC.09A,ABCA7,8.057668348194134,ABCA7,ppac
TARGET.20.PAVWXI.09A,ABCA7,6.442446290685908,ABCA7,ppac
TARGET.20.PAXMPG.09A,ABCA7,7.404883490792048,ABCA7,ppac
TARGET.20.PAVUZN.09A,ABCA7,7.137757526597213,ABCA7,ppac
TARGET.20.PAUWNT.09A,ABCA7,5.338457630234777,ABCA7,ppac
TARGET.20.PASIEP.09A,ABCA7,5.297470013278861,ABCA7,ppac
TARGET.20.PAVDVV.09A,ABCA7,6.886099688231719,ABCA7,ppac
TARGET.20.PATDDA.09A,ABCA7,5.392569877471204,ABCA7,ppac
TARGET.20.PAUULL.09A,ABCA7,8.026721889307085,ABCA7,ppac
TARGET.20.PAXIDA.09A,ABCA7,6.033401820312861,ABCA7,ppac
TARGET.20.PAWKPU.09A,ABCA7,6.37711511999349,ABCA7,ppac
TARGET.20.PAXKES.09A,ABCA7,7.0466760129012,ABCA7,ppac
TARGET.20.PAVFPR.09A,ABCA7,4.7475671445825265,ABCA7,ppac
TARGET.20.PAVPVK.09A,ABCA7,8.14008290015601,ABCA7,ppac
TARGET.20.PAXMNG.09A,ABCA7,7.7141873195055055,ABCA7,ppac
TARGET.20.PAXKXS.09A,ABCA7,5.242842585012171,ABCA7,ppac
TARGET.20.PAVKJV.09A,ABCA7,8.024932922657833,ABCA7,ppac
TARGET.20.PAULCA.09A,ABCA7,7.509830930837166,ABCA7,ppac
TARGET.20.PAXLFG.09A,ABCA7,7.104488032435834,ABCA7,ppac
TARGET.20.PASEGC.09A,ABCA7,5.973613859838201,ABCA7,ppac
TARGET.20.PAUPXH.09A,ABCA7,6.788548323582501,ABCA7,ppac
TARGET.20.PAUTDY.09A,ABCA7,5.4475188611758325,ABCA7,ppac
TARGET.20.PAWTSD.09A,ABCA7,7.96217895903749,ABCA7,ppac
TARGET.20.PAVUVI.09A,ABCA7,8.769094475959017,ABCA7,ppac
TARGET.20.PASAFM.09A,ABCA7,5.110459172023229,ABCA7,ppac
TARGET.20.PASFHK.09A,ABCA7,5.529467795266755,ABCA7,ppac
TARGET.20.PAVLWY.09A,ABCA7,9.451236706428537,ABCA7,ppac
TARGET.20.PAVCNU.09A,ABCA7,5.186137359588824,ABCA7,ppac
TARGET.20.PAVHUF.09A,ABCA7,6.623384634446345,ABCA7,ppac
TARGET.20.PARLVL.09A,ABCA7,3.4336832912000266,ABCA7,ppac
TARGET.20.PAUSBP.09A,ABCA7,7.275200688023125,ABCA7,ppac
TARGET.20.PAWTPD.09A,ABCA7,7.933477991809848,ABCA7,ppac
TARGET.20.PAVJVS.09A,ABCA7,6.098362292535873,ABCA7,ppac
TARGET.20.PATJVL.09A,ITGAX,6.129970720520574,ITGAX,ppac
TARGET.20.PAWWEE.09A,ITGAX,7.446322315167565,ITGAX,ppac
TARGET.20.PARCEV.09A,ITGAX,5.760707643578957,ITGAX,ppac
TARGET.20.PASCCS.09A,ITGAX,3.852913058691485,ITGAX,ppac
TARGET.20.PAEIKD.09A,ITGAX,7.960960581848622,ITGAX,ppac
TARGET.20.PAWNBB.09A,ITGAX,7.598679020509044,ITGAX,ppac
TARGET.20.PARTYV.09A,ITGAX,5.3910724197129065,ITGAX,ppac
TARGET.20.PAVAGA.09A,ITGAX,9.185395110340616,ITGAX,ppac
TARGET.20.PAWJGZ.09A,ITGAX,9.009346339237178,ITGAX,ppac
TARGET.20.PARERV.09A,ITGAX,4.755144564228031,ITGAX,ppac
TARGET.20.PAUYIB.09A,ITGAX,7.0809923163057125,ITGAX,ppac
TARGET.20.PAUZJJ.09A,ITGAX,4.528367846958034,ITGAX,ppac
TARGET.20.PAVHFP.09A,ITGAX,6.604621384492149,ITGAX,ppac
TARGET.20.PANTRL.09A,ITGAX,7.724224649780716,ITGAX,ppac
TARGET.20.PAURYA.09A,ITGAX,5.06418884999036,ITGAX,ppac
TARGET.20.PASBHI.09A,ITGAX,3.952317709989208,ITGAX,ppac
TARGET.20.PAWVVR.09A,ITGAX,6.8131642201977485,ITGAX,ppac
TARGET.20.PAWZWN.09A,ITGAX,5.532938570846325,ITGAX,ppac
TARGET.20.PASVYL.09A,ITGAX,7.615855316549279,ITGAX,ppac
TARGET.20.PARJCR.09A,ITGAX,6.47852258339471,ITGAX,ppac
TARGET.20.PATAPC.09A,ITGAX,6.099112619173246,ITGAX,ppac
TARGET.20.PAVNVF.09A,ITGAX,4.623890523770632,ITGAX,ppac
TARGET.20.PAXAAA.09A,ITGAX,7.562318403521425,ITGAX,ppac
TARGET.20.PAXDSN.09A,ITGAX,7.751839149806631,ITGAX,ppac
TARGET.20.PASSPT.09A,ITGAX,6.576867503388308,ITGAX,ppac
TARGET.20.PAVACZ.09A,ITGAX,8.24873907270625,ITGAX,ppac
TARGET.20.PAWGTG.09A,ITGAX,7.204740490626394,ITGAX,ppac
TARGET.20.PASGGK.09A,ITGAX,9.183693004015492,ITGAX,ppac
TARGET.20.PANGJY.09A,ITGAX,6.793921605417533,ITGAX,ppac
TARGET.20.PAXLHS.09A,ITGAX,7.742722254123144,ITGAX,ppac
TARGET.20.PAXETC.09A,ITGAX,9.149540216041148,ITGAX,ppac
TARGET.20.PARMZF.09A,ITGAX,6.063634918711581,ITGAX,ppac
TARGET.20.PASBPW.09A,ITGAX,9.132139799258413,ITGAX,ppac
TARGET.20.PAVZNG.09A,ITGAX,7.81816664654936,ITGAX,ppac
TARGET.20.PAVPMJ.09A,ITGAX,6.477721325661459,ITGAX,ppac
TARGET.20.PAWSKR.09A,ITGAX,8.417846293360874,ITGAX,ppac
TARGET.20.PAULWG.09A,ITGAX,7.555318252613258,ITGAX,ppac
TARGET.20.PAWNGI.09A,ITGAX,8.27547474495474,ITGAX,ppac
TARGET.20.PAVTRU.09A,ITGAX,9.917927549519131,ITGAX,ppac
TARGET.21.PATISD.09A,ITGAX,5.53667030864088,ITGAX,ppac
TARGET.20.PAWTWW.09A,ITGAX,8.586796330477606,ITGAX,ppac
TARGET.20.PAVSIZ.09A,ITGAX,7.8795813689036205,ITGAX,ppac
TARGET.20.PARUWX.09A,ITGAX,6.0155359568327,ITGAX,ppac
TARGET.21.PAMYMA.09A,ITGAX,9.135428049660646,ITGAX,ppac
TARGET.20.PAWFBA.09A,ITGAX,5.733189813155222,ITGAX,ppac
TARGET.20.PARDDA.09A,ITGAX,3.27922721205213,ITGAX,ppac
TARGET.20.PABLDZ.09A,ITGAX,4.34865642259335,ITGAX,ppac
TARGET.20.PARENB.09A,ITGAX,4.5633949503162015,ITGAX,ppac
TARGET.20.PARXZP.09A,ITGAX,6.87868518260508,ITGAX,ppac
TARGET.20.PAUSMT.09A,ITGAX,7.632917957031827,ITGAX,ppac
TARGET.20.PAXJNP.09A,ITGAX,6.893059348903878,ITGAX,ppac
TARGET.20.PAULIY.09A,ITGAX,7.556021369224284,ITGAX,ppac
TARGET.20.PAUVSU.09A,ITGAX,5.339869193261576,ITGAX,ppac
TARGET.20.PANVBP.09A,ITGAX,2.976924259509929,ITGAX,ppac
TARGET.20.PAWRNZ.09A,ITGAX,6.632564366980406,ITGAX,ppac
TARGET.20.PARBIU.09A,ITGAX,8.96329060559153,ITGAX,ppac
TARGET.20.PAEAFC.09A,ITGAX,8.677624572011803,ITGAX,ppac
TARGET.20.PAWVNC.09A,ITGAX,3.9303316180210937,ITGAX,ppac
TARGET.20.PAUWEW.09A,ITGAX,6.170726737315615,ITGAX,ppac
TARGET.20.PAWYEK.09A,ITGAX,9.920644999444242,ITGAX,ppac
TARGET.20.PAXMPW.09A,ITGAX,4.709132204160921,ITGAX,ppac
TARGET.20.PAUVWF.09A,ITGAX,4.588227422429454,ITGAX,ppac
TARGET.20.PAXGPE.09A,ITGAX,5.2572675850520545,ITGAX,ppac
TARGET.20.PAWDTX.09A,ITGAX,4.176924657150157,ITGAX,ppac
TARGET.20.PAVUAP.09A,ITGAX,5.169978526126469,ITGAX,ppac
TARGET.20.PAXKAL.09A,ITGAX,6.475447994822266,ITGAX,ppac
TARGET.20.PAVDBD.09A,ITGAX,8.657714755656508,ITGAX,ppac
TARGET.20.PAUSZL.09A,ITGAX,9.032569503415193,ITGAX,ppac
TARGET.20.PAVPJM.09A,ITGAX,8.90201158805649,ITGAX,ppac
TARGET.20.PAVKEX.09A,ITGAX,6.257451869301397,ITGAX,ppac
TARGET.20.PARYEB.09A,ITGAX,5.836698995657758,ITGAX,ppac
TARGET.20.PAWXSL.09A,ITGAX,4.407055414600212,ITGAX,ppac
TARGET.20.PAWVCG.09A,ITGAX,9.0681489058103,ITGAX,ppac
TARGET.20.PAVTWM.09A,ITGAX,7.971329929226267,ITGAX,ppac
TARGET.20.PAVHWT.09A,ITGAX,5.444448795617505,ITGAX,ppac
TARGET.20.PARUUB.09A,ITGAX,6.3070045074708325,ITGAX,ppac
TARGET.20.PAURPD.09A,ITGAX,5.072836436903861,ITGAX,ppac
TARGET.20.PARUNX.09A,ITGAX,3.0586229344219524,ITGAX,ppac
TARGET.20.PASDGX.09A,ITGAX,9.659973426204356,ITGAX,ppac
TARGET.20.PAVDZK.09A,ITGAX,8.650249300145077,ITGAX,ppac
TARGET.20.PANUTB.09A,ITGAX,4.505531526495348,ITGAX,ppac
TARGET.20.PAXMKU.09A,ITGAX,7.566420846147912,ITGAX,ppac
TARGET.20.PAERAH.09A,ITGAX,4.516615620702741,ITGAX,ppac
TARGET.20.PAUDNA.09A,ITGAX,4.807321087198997,ITGAX,ppac
TARGET.20.PAVMED.09A,ITGAX,7.565777309901649,ITGAX,ppac
TARGET.20.PANTIV.09A,ITGAX,2.084220314531801,ITGAX,ppac
TARGET.20.PAWVGN.09A,ITGAX,8.753856338321397,ITGAX,ppac
TARGET.20.PAWKUR.09A,ITGAX,6.793240205636491,ITGAX,ppac
TARGET.20.PAWPMA.09A,ITGAX,7.046151449177342,ITGAX,ppac
TARGET.20.PAVGXF.09A,ITGAX,8.484472114260452,ITGAX,ppac
TARGET.20.PAXKKE.09A,ITGAX,5.86171144023516,ITGAX,ppac
TARGET.20.PARHVK.09A,ITGAX,3.0709690230255613,ITGAX,ppac
TARGET.20.PAVFYL.09A,ITGAX,9.890782262254996,ITGAX,ppac
TARGET.21.PANZLR.09A,ITGAX,7.3810389081975645,ITGAX,ppac
TARGET.20.PAWIHN.09A,ITGAX,3.92203300956939,ITGAX,ppac
TARGET.20.PAWSWR.09A,ITGAX,4.820617405101705,ITGAX,ppac
TARGET.20.PAXMLN.09A,ITGAX,7.216279595660172,ITGAX,ppac
TARGET.20.PAWJPN.09A,ITGAX,7.683648850731603,ITGAX,ppac
TARGET.20.PAVVAB.09A,ITGAX,9.21351034636642,ITGAX,ppac
TARGET.20.PAWHJI.09A,ITGAX,7.23417694458621,ITGAX,ppac
TARGET.20.PAVXUR.09A,ITGAX,9.13811870871904,ITGAX,ppac
